name,item,gender,ability,level,tera_type,nature,evs.ev_hp,evs.ev_attack,evs.ev_defense,evs.ev_special_attack,evs.ev_special_defense,evs.ev_speed,ivs.iv_hp,ivs.iv_attack,ivs.iv_defense,ivs.iv_special_attack,ivs.iv_special_defense,ivs.iv_speed,moves.move_1,moves.move_2,moves.move_3,moves.move_4
Calyrex-Ice,Clear Amulet,Genderless,As One,50,Water,Adamant,252,196,0,0,60,0,31,31,31,31,31,31,Glacial Lance,High Horsepower,Trick Room,Protect
Brute Bonnet,Covert Cloak,Genderless,Protosynthesis,50,Water,Impish,252,4,196,0,52,4,31,31,31,31,31,31,Rage Powder,Sucker Punch,Seed Bomb,Spore
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Water,Brave,84,172,0,0,252,0,31,31,31,31,31,0,Fake Out,Drain Punch,Low Kick,Wild Charge
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Stellar,Timid,4,0,0,252,0,252,31,0,31,31,31,31,Moonblast,Shadow Ball,Icy Wind,Protect
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Modest,52,0,4,196,4,252,31,0,31,31,31,31,Heat Wave,Dark Pulse,Snarl,Overheat
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Timid,4,0,0,252,0,252,31,31,31,31,31,31,Dazzling Gleam,Draco Meteor,Electro Drift,Volt Switch
Zamazenta-Crowned,Rusted Shield,Female,Dauntless Shield,50,Ghost,Impish,12,0,244,0,0,252,31,31,31,31,31,31,Body Press,Heavy Slam,Wide Guard,Protect
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Water,Brave,84,172,0,0,252,0,31,31,31,31,31,0,Drain Punch,Low Kick,Wild Charge,Fake Out
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Stellar,Jolly,0,252,4,0,0,252,31,31,31,31,31,31,Icicle Crash,Crunch,Sucker Punch,Protect
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Careful,236,4,140,0,116,12,31,31,31,31,31,31,Spirit Break,Thunder Wave,Reflect,Light Screen
Volcarona,Leftovers,Female,Flame Body,50,Dragon,Timid,252,0,60,4,4,188,31,0,31,31,31,31,Fiery Dance,Struggle Bug,Quiver Dance,Protect
Zacian-Crowned,Rusted Sword,Female,Intrepid Sword,50,Fairy,Jolly,68,252,4,0,12,172,31,31,31,31,31,31,Behemoth Blade,Play Rough,Swords Dance,Protect
Kyogre,Mystic Water,Genderless,Drizzle,50,Grass,Modest,252,0,76,156,4,20,31,31,31,31,31,31,Water Spout,Origin Pulse,Ice Beam,Protect
Urshifu-Rapid-Strike,Focus Sash,Female,Unseen Fist,50,Water,Adamant,4,252,0,0,0,252,31,31,31,31,31,31,Surging Strikes,Aqua Jet,Taunt,Protect
Amoonguss,Rocky Helmet,Male,Regenerator,50,Water,Relaxed,236,0,236,0,36,0,31,0,31,31,31,0,Rage Powder,Spore,Pollen Puff,Protect
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Bug,Brave,84,172,0,0,252,0,31,31,31,31,31,31,Fake Out,Low Kick,Drain Punch,Wild Charge
Roaring Moon,Booster Energy,Genderless,Protosynthesis,50,Flying,Jolly,28,220,4,0,4,252,31,31,31,31,31,31,Knock Off,Acrobatics,Protect,Tailwind
Groudon,Clear Amulet,Genderless,Drought,50,Fire,Adamant,132,252,0,0,0,124,31,31,31,31,31,31,Precipice Blades,High Horsepower,Heat Crash,Protect
Lunala,Power Herb,Genderless,Shadow Shield,50,Water,Modest,220,0,20,180,4,84,31,0,31,31,31,31,Moongeist Beam,Meteor Beam,Wide Guard,Trick Room
Incineroar,Rocky Helmet,Female,Intimidate,50,Bug,Impish,252,4,188,0,60,4,31,31,31,31,31,31,Flare Blitz,Knock Off,Parting Shot,Fake Out
Raging Bolt,Assault Vest,Genderless,Protosynthesis,50,Electric,Modest,188,0,68,180,4,68,31,20,31,31,31,31,Thunderbolt,Draco Meteor,Thunderclap,Snarl
Jumpluff,Covert Cloak,Female,Chlorophyll,50,Normal,Timid,252,0,180,0,0,76,31,0,31,31,31,31,Rage Powder,Sleep Powder,Tailwind,Encore
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Stellar,Timid,4,0,0,252,0,252,31,0,31,31,31,31,Moonblast,Shadow Ball,Icy Wind,Protect
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Modest,252,0,52,116,76,12,31,31,31,31,31,31,Electro Drift,Draco Meteor,Dazzling Gleam,Volt Switch
Calyrex-Ice,Clear Amulet,Genderless,As One,50,Normal,Adamant,236,196,4,0,12,60,31,31,31,31,31,31,Glacial Lance,High Horsepower,Trick Room,Protect
Volcarona,Sitrus Berry,Male,Flame Body,50,Dragon,Modest,252,0,220,0,0,36,31,0,31,31,31,31,Overheat,Struggle Bug,Rage Powder,Protect
Urshifu-Rapid-Strike,Focus Sash,Female,Unseen Fist,50,Stellar,Adamant,0,252,0,0,4,252,31,31,31,31,31,31,Surging Strikes,Close Combat,Aqua Jet,Detect
Archaludon,Power Herb,Male,Sturdy,50,Stellar,Modest,0,0,0,252,4,252,31,0,31,31,31,31,Meteor Beam,Draco Meteor,Flash Cannon,Protect
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Water,Adamant,76,156,4,0,236,28,31,31,31,31,31,31,Wild Charge,Low Kick,Drain Punch,Fake Out
Groudon,Clear Amulet,Genderless,Drought,50,Fire,Adamant,252,236,4,0,4,12,31,31,31,31,31,31,Protect,Precipice Blades,High Horsepower,Heat Crash
Entei,Choice Band,Genderless,Inner Focus,50,Normal,Adamant,4,252,0,0,0,252,31,31,31,31,31,31,Flare Blitz,Sacred Fire,Stone Edge,Extreme Speed
Raging Bolt,Magnet,Genderless,Protosynthesis,50,Electric,Modest,252,0,4,180,4,68,31,20,31,31,31,31,Protect,Thunderbolt,Thunderclap,Dragon Pulse
Amoonguss,Rocky Helmet,Female,Regenerator,50,Water,Sassy,228,0,204,0,76,0,31,0,31,31,31,0,Protect,Sludge Bomb,Spore,Rage Powder
Lunala,Power Herb,Genderless,Shadow Shield,50,Water,Modest,132,0,20,180,172,4,31,0,31,31,31,31,Moongeist Beam,Meteor Beam,Trick Room,Wide Guard
Ditto,Focus Sash,Male,Imposter,50,Normal,Relaxed,252,0,252,0,4,0,31,30,31,31,31,0,Transform,Blank,Blank,Blank
Koraidon,Clear Amulet,Genderless,Orichalcum Pulse,50,Fire,Adamant,108,196,0,0,0,204,31,31,31,31,31,31,Flame Charge,Collision Course,Flare Blitz,Protect
Zacian-Crowned,Rusted Sword,Female,Intrepid Sword,50,Water,Jolly,156,180,4,0,4,164,31,31,31,31,31,31,Play Rough,Behemoth Blade,Swords Dance,Protect
Ogerpon-Cornerstone,Cornerstone Mask,Female,Sturdy,50,Rock,Jolly,0,252,4,0,0,252,31,31,31,31,31,31,Follow Me,Ivy Cudgel,Power Whip,Spiky Shield
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Modest,4,0,0,252,0,252,31,0,31,31,31,31,Heat Wave,Overheat,Snarl,Dark Pulse
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Fairy,Timid,4,0,0,252,0,252,31,0,31,31,31,31,Icy Wind,Moonblast,Taunt,Protect
Landorus,Life Orb,Male,Sheer Force,50,Poison,Timid,4,0,0,252,0,252,31,0,31,31,31,31,Earth Power,Sandsear Storm,Sludge Bomb,Protect
Calyrex-Ice,Never-Melt Ice,Genderless,As One,50,Grass,Adamant,252,116,4,0,100,36,31,31,31,31,31,31,Glacial Lance,Seed Bomb,Trick Room,Protect
Kyogre,Covert Cloak,Genderless,Drizzle,50,Electric,Modest,252,0,140,44,4,68,31,0,31,31,31,31,Water Spout,Ice Beam,Thunder,Protect
Urshifu-Rapid-Strike,Life Orb,Male,Unseen Fist,50,Grass,Adamant,140,196,20,0,44,108,31,31,31,31,31,31,Surging Strikes,Close Combat,Aqua Jet,Detect
Iron Jugulis,Booster Energy,Genderless,Quark Drive,50,Fire,Timid,244,0,36,68,36,124,31,0,31,31,31,31,Hurricane,Snarl,Tailwind,Protect
Rillaboom,Assault Vest,Female,Grassy Surge,50,Fire,Adamant,244,36,4,0,220,4,31,31,31,31,31,31,Grassy Glide,Wood Hammer,U-turn,Fake Out
Amoonguss,Rocky Helmet,Male,Regenerator,50,Water,Relaxed,236,0,228,0,44,0,31,0,31,31,31,31,Pollen Puff,Rage Powder,Spore,Protect
Calyrex-Shadow,Covert Cloak,Genderless,As One (Spectrier),50,Grass,Timid,4,0,0,252,0,252,31,0,31,31,31,31,Astral Barrage,Psychic,Protect,Giga Drain
Zamazenta-Crowned,Rusted Shield,Female,Dauntless Shield,50,Grass,Impish,252,0,44,0,44,164,31,31,31,31,31,31,Body Press,Behemoth Bash,Iron Defense,Wide Guard
Grimmsnarl,Light Clay,Male,Prankster,50,Steel,Careful,252,0,196,0,44,12,31,31,31,31,31,31,Spirit Break,Light Screen,Reflect,Misty Terrain
Urshifu-Rapid-Strike,Choice Band,Male,Unseen Fist,50,Grass,Adamant,0,252,0,0,4,252,31,31,31,31,31,31,Surging Strikes,Close Combat,U-turn,Aqua Jet
Clefairy,Eviolite,Female,Friend Guard,50,Grass,Relaxed,252,0,220,0,36,0,31,0,31,31,31,0,Follow Me,After You,Protect,Life Dew
Tornadus,Ability Shield,Male,Prankster,50,Steel,Bold,244,0,252,0,12,0,31,0,31,31,31,31,Bleakwind Storm,Tailwind,Rain Dance,Taunt
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Dark,Timid,0,0,4,252,0,252,31,0,31,31,31,31,Astral Barrage,Psychic,Encore,Protect
Zamazenta-Crowned,Rusted Shield,Male,Dauntless Shield,50,Fire,Impish,172,0,156,0,0,180,31,31,31,31,31,31,Body Press,Heavy Slam,Wide Guard,Protect
Ogerpon,Loaded Dice,Female,Defiant,50,Grass,Adamant,60,236,0,0,0,212,31,31,31,31,31,31,Bullet Seed,Play Rough,Encore,Spiky Shield
Ting-Lu,Rocky Helmet,Genderless,Vessel of Ruin,50,Poison,Impish,212,0,116,0,180,0,31,31,31,31,31,31,Ruination,Sand Tomb,Taunt,Protect
Dondozo,Leftovers,Male,Unaware,50,Normal,Impish,252,0,44,0,212,0,31,31,31,31,31,31,Wave Crash,Fissure,Yawn,Protect
Glimmora,Assault Vest,Female,Toxic Debris,50,Grass,Modest,252,0,4,156,4,92,31,31,31,31,31,31,Power Gem,Energy Ball,Earth Power,Mortal Spin
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Modest,252,0,76,36,116,28,31,31,31,31,31,31,Electro Drift,Draco Meteor,Dazzling Gleam,Volt Switch
Lunala,Leftovers,Genderless,Shadow Shield,50,Fairy,Modest,156,0,164,180,4,4,31,0,31,31,31,27,Moongeist Beam,Moonblast,Trick Room,Protect
Rillaboom,Assault Vest,Female,Grassy Surge,50,Fire,Adamant,204,36,4,0,252,12,31,31,31,31,31,31,Wood Hammer,Grassy Glide,U-turn,Fake Out
Incineroar,Rocky Helmet,Male,Intimidate,50,Bug,Impish,252,0,252,0,4,0,31,31,31,31,31,25,Fake Out,Parting Shot,Taunt,Knock Off
Urshifu-Rapid-Strike,Choice Band,Female,Unseen Fist,50,Ghost,Adamant,108,212,4,0,180,4,31,31,31,31,31,31,Surging Strikes,U-turn,Aqua Jet,Close Combat
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Careful,252,4,116,0,124,12,31,31,31,31,31,31,Spirit Break,Reflect,Light Screen,Thunder Wave
Bayleef,Eviolite,Female,Leaf Guard,50,Water,Bold,244,0,156,0,108,0,31,0,31,31,31,31,Synthesis,Protect,Leech Seed,Heal Pulse
Eternatus,Covert Cloak,Genderless,Pressure,50,Fairy,Bold,196,0,124,0,188,0,31,0,31,31,31,31,Fire Spin,Protect,Cosmic Power,Recover
Lugia,Binding Band,Genderless,Pressure,50,Normal,Bold,252,0,188,0,68,0,31,0,31,31,31,31,Protect,Recover,Psych Up,Whirlpool
Smeargle,Focus Sash,Female,Moody,50,Ghost,Bold,252,0,156,0,100,0,31,26,31,31,31,31,Spiky Shield,Fake Out,Follow Me,Wide Guard
Muk-Alola,Leftovers,Female,Power of Alchemy,50,Grass,Careful,220,4,100,0,92,92,31,31,31,31,31,31,Knock Off,Toxic,Minimize,Protect
Grimmsnarl,Light Clay,Male,Prankster,50,Poison,Relaxed,244,4,132,4,124,0,31,31,31,31,31,31,Fake Out,Metronome,Reflect,Light Screen
Calyrex-Shadow,Life Orb,Genderless,As One (Spectrier),50,Dark,Timid,4,0,0,252,0,252,31,0,31,31,31,31,Astral Barrage,Psychic,Substitute,Protect
Zamazenta-Crowned,Rusted Shield,Male,Dauntless Shield,50,Dragon,Impish,236,4,196,0,52,20,31,31,31,31,31,31,Body Press,Heavy Slam,Wide Guard,Protect
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Careful,252,4,100,0,116,36,31,31,31,31,31,31,Spirit Break,Reflect,Light Screen,Thunder Wave
Volcarona,Leftovers,Female,Flame Body,50,Water,Timid,252,0,116,4,4,132,31,0,31,31,31,31,Fiery Dance,Struggle Bug,Quiver Dance,Protect
Raging Bolt,Assault Vest,Genderless,Protosynthesis,50,Electric,Modest,148,0,44,180,4,132,31,20,31,31,31,31,Draco Meteor,Thunderbolt,Thunderclap,Volt Switch
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Ghost,Jolly,0,252,4,0,0,252,31,31,31,31,31,31,Ice Spinner,Sucker Punch,Taunt,Protect
Miraidon,Assault Vest,Genderless,Hadron Engine,50,Electric,Modest,252,0,36,196,4,20,31,31,31,31,31,31,Discharge,Volt Switch,Electro Drift,Draco Meteor
Zamazenta-Crowned,Rusted Shield,Male,Dauntless Shield,70,Water,Bold,100,0,236,4,4,164,31,18,31,31,31,31,Body Press,Snarl,Wide Guard,Substitute
Farigiraf,Electric Seed,Male,Armor Tail,50,Water,Bold,236,0,164,12,92,4,31,0,31,31,31,31,Trick Room,Foul Play,Psychic,Helping Hand
Iron Moth,Choice Scarf,Genderless,Quark Drive,50,Poison,Modest,4,0,76,236,4,188,31,14,31,31,31,31,Sludge Wave,Fiery Dance,Acid Spray,Energy Ball
Rhydon,Eviolite,Female,Lightning Rod,50,Fairy,Brave,252,0,12,0,244,0,31,31,31,31,31,15,High Horsepower,Rock Slide,Icy Wind,Protect
Wo-Chien,Leftovers,Genderless,Tablets of Ruin,50,Ghost,Calm,252,0,36,4,196,20,31,31,31,31,31,31,Dark Pulse,Pollen Puff,Leech Seed,Protect
Kyogre,Mystic Water,Genderless,Drizzle,50,Grass,Modest,212,0,92,156,4,44,31,0,31,31,31,31,Water Spout,Origin Pulse,Ice Beam,Protect
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Timid,4,0,0,252,0,252,31,31,31,31,31,31,Electro Drift,Dazzling Gleam,Volt Switch,Draco Meteor
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Grass,Adamant,60,156,20,0,252,20,31,31,31,31,31,31,Wild Charge,Low Kick,Heavy Slam,Fake Out
Roaring Moon,Booster Energy,Genderless,Protosynthesis,50,Flying,Jolly,28,220,4,0,4,252,31,31,31,31,31,31,Knock Off,Acrobatics,Tailwind,Protect
Landorus,Life Orb,Male,Sheer Force,50,Poison,Modest,132,0,4,116,4,252,31,0,31,31,31,31,Sandsear Storm,Earth Power,Sludge Bomb,Protect
Farigiraf,Electric Seed,Male,Armor Tail,50,Water,Bold,236,0,164,0,108,0,31,0,31,31,31,31,Foul Play,Psychic,Trick Room,Helping Hand
Incineroar,Assault Vest,Male,Intimidate,50,Fairy,Adamant,236,36,172,0,60,4,31,31,31,31,31,31,Knock Off,U-turn,Flare Blitz,Fake Out
Calyrex-Shadow,Life Orb,Genderless,As One (Spectrier),50,Dark,Timid,108,0,0,148,0,252,31,31,31,31,31,31,Astral Barrage,Psychic,Nasty Plot,Protect
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Ghost,Jolly,0,252,4,0,0,252,31,31,31,31,31,31,Ice Spinner,Sucker Punch,Taunt,Protect
Amoonguss,Rocky Helmet,Female,Regenerator,50,Water,Calm,236,0,196,0,76,0,31,31,31,31,31,31,Spore,Rage Powder,Pollen Puff,Protect
Zamazenta-Crowned,Rusted Shield,Male,Dauntless Shield,50,Dragon,Impish,164,4,244,0,4,92,31,31,31,31,31,31,Body Press,Heavy Slam,Wide Guard,Protect
Raging Bolt,Magnet,Genderless,Protosynthesis,50,Electric,Modest,132,0,0,244,0,132,31,31,31,31,31,31,Thunderbolt,Dragon Pulse,Thunderclap,Protect
Zamazenta-Crowned,Rusted Shield,Male,Dauntless Shield,50,Water,Impish,196,0,244,0,0,68,31,31,31,31,31,31,Protect,Heavy Slam,Wide Guard,Body Press
Raging Bolt,Magnet,Genderless,Protosynthesis,50,Electric,Modest,188,0,60,252,4,4,31,31,31,31,31,31,Protect,Thunderbolt,Draco Meteor,Thunderclap
Amoonguss,Rocky Helmet,Male,Regenerator,50,Fairy,Calm,236,0,196,0,76,0,31,31,31,31,31,31,Spore,Sludge Bomb,Rage Powder,Protect
Chien-Pao,Life Orb,Genderless,Sword of Ruin,50,Stellar,Jolly,4,252,0,0,0,252,31,31,31,31,31,31,Icicle Crash,Taunt,Sucker Punch,Protect
Rillaboom,Assault Vest,Male,Grassy Surge,50,Fire,Adamant,252,116,0,0,140,0,31,31,31,31,31,31,Fake Out,Grassy Glide,Wood Hammer,U-turn
Calyrex-Shadow,Focus Sash,Genderless,As One (Spectrier),50,Ghost,Timid,0,0,4,252,0,252,31,31,31,31,31,31,Protect,Psychic,Astral Barrage,Encore
Ogerpon-Hearthflame,Hearthflame Mask,Female,Mold Breaker,50,Fire,Jolly,252,68,4,0,84,100,31,31,31,31,31,31,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
Rillaboom,Assault Vest,Female,Grassy Surge,50,Fire,Adamant,252,116,0,0,140,0,31,31,31,31,31,31,Wood Hammer,Grassy Glide,U-turn,Fake Out
Lunala,Leftovers,Genderless,Shadow Shield,50,Fairy,Modest,212,0,220,20,4,52,31,31,31,31,31,31,Moongeist Beam,Moonblast,Calm Mind,Protect
Miraidon,Choice Scarf,Genderless,Hadron Engine,50,Electric,Timid,132,0,0,252,0,124,31,31,31,31,31,31,Electro Drift,Volt Switch,Snarl,Draco Meteor
Incineroar,Rocky Helmet,Male,Intimidate,50,Water,Impish,244,0,188,0,76,0,31,31,31,31,31,31,Will-O-Wisp,Knock Off,Parting Shot,Fake Out
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Careful,252,0,156,0,100,0,31,31,31,31,31,31,Spirit Break,Reflect,Light Screen,Thunder Wave
Calyrex-Shadow,Life Orb,Genderless,As One (Spectrier),50,Dark,Timid,28,0,0,228,0,252,31,31,31,31,31,31,Protect,Astral Barrage,Psychic,Nasty Plot
Clefairy,Eviolite,Male,Friend Guard,50,Grass,Relaxed,252,0,252,0,4,0,31,31,31,31,31,0,Protect,Follow Me,Helping Hand,Encore
Rillaboom,Assault Vest,Female,Grassy Surge,50,Fire,Adamant,252,116,0,0,140,0,31,31,31,31,31,31,Grassy Glide,Wood Hammer,U-turn,Fake Out
Raging Bolt,Magnet,Genderless,Protosynthesis,50,Electric,Modest,188,0,4,252,4,60,31,31,31,31,31,31,Protect,Thunderbolt,Draco Meteor,Thunderclap
Zamazenta-Crowned,Rusted Shield,Male,Dauntless Shield,50,Water,Impish,196,0,244,0,0,68,31,31,31,31,31,31,Protect,Body Press,Heavy Slam,Wide Guard
Incineroar,Rocky Helmet,Female,Intimidate,50,Ghost,Impish,252,0,188,0,68,0,31,31,31,31,31,31,Knock Off,Fake Out,Flare Blitz,Parting Shot
Amoonguss,Rocky Helmet,Female,Regenerator,59,Dark,Calm,244,0,188,0,76,0,31,0,31,31,31,16,Spore,Rage Powder,Pollen Puff,Protect
Calyrex-Ice,Leftovers,Genderless,As One,80,Fairy,Relaxed,252,0,100,0,156,0,31,31,31,31,31,16,Glacial Lance,Leech Seed,Trick Room,Protect
Kyogre,Mystic Water,Genderless,Drizzle,50,Grass,Modest,52,0,4,236,4,212,31,0,31,31,31,31,Water Spout,Origin Pulse,Hydro Pump,Protect
Grimmsnarl,Light Clay,Male,Prankster,57,Ghost,Careful,252,4,108,0,116,28,31,31,31,31,31,31,Spirit Break,Sucker Punch,Reflect,Light Screen
Flutter Mane,Focus Sash,Genderless,Protosynthesis,86,Fairy,Timid,4,0,0,252,0,252,31,0,31,31,31,31,Icy Wind,Shadow Ball,Moonblast,Taunt
Basculegion,Life Orb,Female,Swift Swim,50,Ghost,Adamant,100,252,28,0,20,108,31,31,31,31,31,31,Wave Crash,Last Respects,Aqua Jet,Protect
Koraidon,Ability Shield,Genderless,Orichalcum Pulse,50,Fire,Adamant,252,124,4,0,52,76,31,31,31,31,31,31,Protect,Flare Blitz,Collision Course,Flame Charge
Calyrex-Shadow,Spooky Plate,Genderless,As One (Spectrier),50,Dark,Timid,76,0,36,132,12,252,31,0,31,31,31,31,Astral Barrage,Psychic,Encore,Protect
Weezing-Galar,Covert Cloak,Male,Neutralizing Gas,50,Water,Impish,252,4,12,0,180,60,31,31,31,31,31,31,Protect,Poison Gas,Play Rough,Taunt
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Timid,20,0,4,244,4,236,31,0,31,31,31,31,Heat Wave,Snarl,Flamethrower,Dark Pulse
Walking Wake,Assault Vest,Genderless,Protosynthesis,50,Water,Timid,116,0,4,132,4,252,31,31,31,31,31,31,Hydro Steam,Draco Meteor,Snarl,Aqua Jet
Brute Bonnet,Rocky Helmet,Genderless,Protosynthesis,50,Fire,Impish,252,4,164,0,4,84,31,31,31,31,31,31,Sucker Punch,Spore,Rage Powder,Seed Bomb
Kyogre,Splash Plate,Genderless,Drizzle,50,Grass,Modest,220,0,84,156,4,44,31,0,31,31,31,31,Water Spout,Hydro Pump,Thunder,Protect
Calyrex-Ice,Never-Melt Ice,Genderless,As One,50,Grass,Adamant,252,116,4,0,100,36,31,31,31,31,31,31,Glacial Lance,Seed Bomb,Trick Room,Protect
Urshifu-Rapid-Strike,Life Orb,Female,Unseen Fist,50,Grass,Adamant,108,156,4,0,180,60,31,31,31,31,31,31,Surging Strikes,Close Combat,Aqua Jet,Protect
Amoonguss,Rocky Helmet,Female,Regenerator,50,Water,Relaxed,236,0,156,0,116,0,31,0,31,31,31,31,Pollen Puff,Spore,Rage Powder,Protect
Iron Jugulis,Booster Energy,Genderless,Quark Drive,95,Steel,Timid,236,0,36,68,68,100,31,0,31,31,31,31,Hurricane,Snarl,Tailwind,Protect
Rillaboom,Assault Vest,Female,Grassy Surge,50,Fire,Adamant,252,116,4,0,76,60,31,31,31,31,31,31,Wood Hammer,Grassy Glide,Fake Out,U-turn
Raging Bolt,Magnet,Genderless,Protosynthesis,50,Electric,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Protect,Thunderbolt,Dragon Pulse,Thunderclap
Chien-Pao,Life Orb,Genderless,Sword of Ruin,50,Stellar,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Protect,Ice Spinner,Sucker Punch,Taunt
Calyrex-Shadow,Focus Sash,Genderless,As One,50,Normal,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Protect,Astral Barrage,Psychic,Encore
Ting-Lu,Assault Vest,Genderless,Vessel of Ruin,50,Fairy,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Sand Tomb,Ruination,Snarl,Stone Edge
Amoonguss,Rocky Helmet,Male,Regenerator,50,Water,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Protect,Spore,Pollen Puff,Rage Powder
Zamazenta,Rusted Shield,Genderless,Dauntless Shield,50,Water,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Protect,Body Press,Iron Head,Wide Guard
Calyrex-Shadow,Focus Sash,Genderless,As One,50,Ghost,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Astral Barrage,Psychic,Encore,Protect
Raging Bolt,Magnet,Genderless,Protosynthesis,50,Electric,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Thunderclap,Thunderbolt,Draco Meteor,Protect
Chien-Pao,Life Orb,Genderless,Sword of Ruin,50,Stellar,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Icicle Crash,Crunch,Sucker Punch,Protect
Amoonguss,Rocky Helmet,Female,Regenerator,50,Dark,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Spore,Rage Powder,Sludge Bomb,Protect
Zamazenta,Rusted Shield,Genderless,Dauntless Shield,50,Fire,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Body Press,Heavy Slam,Wide Guard,Protect
Rillaboom,Assault Vest,Male,Grassy Surge,50,Fire,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Fake Out,Grassy Glide,Wood Hammer,U-turn
Weezing-Galar,Sitrus Berry,Female,Neutralizing Gas,50,Water,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Protect,Poison Gas,Toxic Spikes,Dazzling Gleam
Dondozo,Leftovers,Female,Unaware,50,Grass,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Protect,Order Up,Body Press,Substitute
Tatsugiri-Droopy,Focus Sash,Female,Commander,50,Normal,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Protect,Muddy Water,Icy Wind,Draco Meteor
Brute Bonnet,Covert Cloak,Genderless,Protosynthesis,50,Water,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Rage Powder,Spore,Seed Bomb,Sucker Punch
Calyrex-Shadow,Life Orb,Genderless,As One,50,Normal,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Protect,Astral Barrage,Psychic,Pollen Puff
Koraidon,Ability Shield,Genderless,Orichalcum Pulse,50,Fire,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Protect,Flame Charge,Flare Blitz,Collision Course
Brute Bonnet,Covert Cloak,Genderless,Protosynthesis,50,Water,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Seed Bomb,Sucker Punch,Spore,Rage Powder
Lunala,Power Herb,Genderless,Shadow Shield,50,Water,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Moongeist Beam,Meteor Beam,Wide Guard,Trick Room
Ursaluna,Flame Orb,Male,Guts,50,Ghost,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Headlong Rush,Facade,Earthquake,Protect
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Dark Pulse,Heat Wave,Overheat,Snarl
Koraidon,Life Orb,Genderless,Orichalcum Pulse,50,Fire,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Close Combat,Flare Blitz,Flame Charge,Protect
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Stellar,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Shadow Ball,Moonblast,Icy Wind,Protect
Terapagos,Leftovers,Male,Tera Shift,50,Stellar,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Tera Starstorm,Earth Power,Calm Mind,Protect
Amoonguss,Rocky Helmet,Female,Regenerator,50,Fairy,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Spore,Rage Powder,Pollen Puff,Protect
Ogerpon-Cornerstone,Cornerstone Mask,Female,Sturdy,50,Rock,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Ivy Cudgel,Follow Me,Power Whip,Spiky Shield
Calyrex-Shadow,Focus Sash,Genderless,As One,50,Ghost,Blank,0,0,0,0,0,0,31,31,31,31,31,31,Astral Barrage,Pollen Puff,Will-O-Wisp,Protect
