name,item,ability,nature,evs.ev_hp,evs.ev_attack,evs.ev_defense,evs.ev_special_attack,evs.ev_special_defense,evs.ev_speed,ivs.iv_hp,ivs.iv_attack,ivs.iv_defense,ivs.iv_special_attack,ivs.iv_special_defense,ivs.iv_speed,moves.move_1,moves.move_2,moves.move_3,moves.move_4
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Lunala,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,9,2
Volcarona,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
Iron Hands,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Ursaluna,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Calyrex-Shadow,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
Zamazenta-Crowned,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
Smeargle,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,4,3,2
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,0,10
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Ogerpon-Hearthflame,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
Calyrex-Shadow,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
Koraidon,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,8,10,10
Raging Bolt,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,4,10,0,10
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Ogerpon-Hearthflame,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,3,2,0
Calyrex-Shadow,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
Zamazenta,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Ogerpon-Hearthflame,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
Raging Bolt,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,3,0,10
Calyrex-Shadow,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Koraidon,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Flutter Mane,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,2,8
Raging Bolt,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Brute Bonnet,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,4,3,8
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Zamazenta-Crowned,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
Iron Hands,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Chien-Pao,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Grimmsnarl,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,2,10,2,4
Flutter Mane,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Calyrex-Shadow,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
Koraidon,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,8,10,10
Raging Bolt,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,4,10,0,10
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Ogerpon-Hearthflame,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,3,2,0
Lunala,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,4,0,10
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Ogerpon-Hearthflame,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
Grimmsnarl,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,2,4
Calyrex-Shadow,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,3,8
Ting-Lu,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,11,11,10
Chien-Pao,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Zamazenta-Crowned,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
Raging Bolt,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Amoonguss,3,8,6,0,0,0,0,0,0,31,31,31,31,31,31,3,11,4,8
Zamazenta-Crowned,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,0,3
Raging Bolt,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Calyrex-Shadow,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Ogerpon-Hearthflame,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
Calyrex-Shadow,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
Koraidon,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,10,0
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Iron Jugulis,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,1,8
Clefairy,3,6,6,0,0,0,0,0,0,31,31,31,31,31,31,5,3,3,8
Calyrex-Ice,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,3,9,8
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Urshifu,3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,2
Farigiraf,2,0,6,0,0,0,0,0,0,31,31,31,31,31,31,11,10,9,3
Torkoal,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Gouging Fire,3,2,5,124,116,4,0,12,252,31,31,31,31,31,31,2,10,10,0
Groudon,2,1,1,244,76,12,0,156,20,31,31,31,31,31,31,10,10,10,10
Flutter Mane,2,2,5,156,0,180,92,12,68,31,0,31,31,31,31,11,11,11,11
Rillaboom,3,1,1,244,36,36,0,76,116,31,31,31,31,31,31,10,10,10,10
Grimmsnarl,2,3,4,244,0,44,0,220,0,31,0,31,31,31,31,2,2,10,4
Zamazenta-Crowned,2,2,2,172,4,244,0,76,12,31,31,31,31,31,31,2,10,10,8
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Groudon,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Volcarona,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,4,0
Grimmsnarl,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,2,4
Ditto,3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,7,2,2,2
Calyrex-Ice,2,2,1,252,36,4,0,196,20,31,31,31,31,31,31,10,1,9,8
Miraidon,2,1,3,236,0,36,36,132,68,31,31,31,31,31,31,11,11,11,11
Grimmsnarl,2,3,4,252,4,124,0,116,12,31,31,31,31,31,31,10,4,2,2
Urshifu-Rapid-Strike,2,3,1,108,196,4,0,180,20,31,31,31,31,31,31,10,10,10,10
Incineroar,3,2,5,180,4,60,0,12,252,31,31,31,31,31,31,10,10,10,10
Landorus,2,2,3,252,0,4,116,132,4,31,0,31,31,31,31,11,11,2,8
Zamazenta,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,8,2,10,10
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Ogerpon-Hearthflame,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,2,10,3,10
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,0,10,3
Calyrex-Shadow,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,8,11,0,11
Urshifu-Rapid-Strike,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Tornadus,3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,1,11,1,2
Sneasler,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Ursaluna-Bloodmoon,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Farigiraf,3,0,6,0,0,0,0,0,0,31,31,31,31,31,31,11,9,8,10
Zamazenta,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,8,10,10,2
Calyrex-Ice,2,2,1,252,36,4,0,196,20,31,31,31,31,31,31,10,1,9,8
Miraidon,2,1,3,236,0,36,36,132,68,31,31,31,31,31,31,11,11,11,11
Grimmsnarl,2,3,4,252,4,124,0,116,12,31,31,31,31,31,31,10,4,2,2
Urshifu-Rapid-Strike,2,3,1,108,196,4,0,180,20,31,31,31,31,31,31,10,10,10,10
Incineroar,3,2,5,180,4,60,0,12,252,31,31,31,31,31,31,10,10,10,10
Landorus,2,2,3,252,0,4,116,132,4,31,0,31,31,31,31,11,11,2,8
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Iron Hands,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Urshifu,3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,2
Farigiraf,2,0,6,0,0,0,0,0,0,31,31,31,31,31,31,11,10,3,9
Ho-Oh,3,8,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,1,8
Iron Bundle,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Zacian-Crowned,2,2,5,204,116,4,0,20,164,31,31,31,31,31,31,10,10,0,8
Kyogre,2,1,3,204,0,20,36,4,244,31,0,31,31,31,31,11,11,11,8
Roaring Moon,2,2,5,244,4,36,0,20,204,31,31,31,31,31,31,10,10,1,8
Amoonguss,3,8,4,244,0,140,0,124,0,31,0,31,31,31,27,11,3,4,8
Urshifu-Rapid-Strike,3,3,1,0,252,4,0,0,252,31,31,31,4,31,31,10,10,2,2
Iron Hands,3,2,1,76,172,20,0,236,0,31,31,31,31,31,0,10,10,10,10
Whimsicott,3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,2,1,3
Entei,2,0,6,0,0,0,0,0,0,31,31,31,31,31,31,8,10,10,10
Iron Hands,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Urshifu,3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,2,10,10,10
Lunala,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,2,9
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Calyrex-Shadow,3,2,5,4,0,0,252,0,252,31,0,31,31,31,31,8,11,3,4
Terapagos,2,3,3,172,0,108,76,4,148,31,15,31,31,31,31,8,11,11,0
Incineroar,3,2,2,252,0,188,0,68,0,31,31,31,11,31,24,10,10,0,10
Ogerpon-Cornerstone,2,4,5,0,252,0,0,4,252,31,31,31,20,31,31,2,10,10,3
Rillaboom,3,1,1,252,36,4,0,204,12,31,31,31,29,31,31,10,10,10,10
Amoonguss,3,8,4,236,0,196,0,76,0,31,0,31,31,31,27,8,11,4,3
Tornadus,3,3,5,116,0,20,116,4,252,31,0,31,31,31,31,11,1,1,2
Kyogre,2,1,5,36,0,0,220,0,252,31,0,31,31,31,31,11,11,11,8
Miraidon,2,1,3,12,0,44,196,4,252,31,31,31,31,31,31,11,11,11,11
Iron Hands,3,2,1,0,244,92,0,172,0,31,31,31,31,31,0,10,10,10,10
Tsareena,2,0,1,20,236,0,0,0,252,31,31,31,31,31,31,10,10,2,3
Urshifu-Rapid-Strike,2,3,1,4,236,4,0,12,252,31,31,31,31,31,31,10,10,10,10
Iron Hands,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Grimmsnarl,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,2,0,10,2
Ursaluna,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,8,10,10
Farigiraf,2,0,6,0,0,0,0,0,0,31,31,31,31,31,31,3,10,11,9
Ho-Oh,2,8,6,0,0,0,0,0,0,31,31,31,31,31,31,10,1,8,10
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Porygon2,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,9,5
Terapagos,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,4,10,0,10
Calyrex-Ice,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,9,8
Amoonguss,3,8,6,0,0,0,0,0,0,31,31,31,31,31,31,4,3,11,8
Ogerpon-Cornerstone,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
Chien-Pao,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Roaring Moon,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,1,8
Kyogre,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Urshifu-Rapid-Strike,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Amoonguss,3,8,6,0,0,0,0,0,0,31,31,31,31,31,31,8,4,3,11
Zamazenta,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
Amoonguss,3,8,6,0,0,0,0,0,0,31,31,31,31,31,31,8,3,11,4
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,0,10,10
Ogerpon-Cornerstone,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,2,10,10,3
Terapagos,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,8,0,11,11
Calyrex-Shadow,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,8,11,3,4
Calyrex-Shadow,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,2,8
Ogerpon-Hearthflame,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
Zamazenta,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
Raging Bolt,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Whimsicott,3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,1,0,3
Chien-Pao,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,10,8
Pelipper,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,2,1
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Lunala,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,0
Raging Bolt,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Zamazenta,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
Lunala,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,2,9
Urshifu-Rapid-Strike,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Ursaluna,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Grimmsnarl,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,2,4
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Amoonguss,3,8,6,0,0,0,0,0,0,31,31,31,31,31,31,4,3,11,8
Terapagos,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,0
Calyrex-Shadow,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,4,8
Urshifu-Rapid-Strike,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Grimmsnarl,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,2,4
Calyrex-Ice,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,1,9,8
Miraidon,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Ursaluna,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Urshifu-Rapid-Strike,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,2
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,4,0,10
Miraidon,2,1,3,44,0,4,244,4,212,31,31,31,31,31,31,11,11,11,11
Lunala,2,4,3,196,0,4,180,116,12,31,0,31,31,31,31,11,11,2,9
Incineroar,3,2,1,228,116,4,0,76,84,31,31,31,31,31,31,10,10,10,10
Ursaluna,2,2,1,140,252,0,0,116,0,31,31,31,0,31,0,10,10,10,8
Whimsicott,3,3,5,140,0,0,0,124,244,31,0,31,31,31,31,1,11,3,2
Urshifu-Rapid-Strike,2,3,1,156,196,36,0,20,100,31,31,31,31,31,31,10,10,10,10
Miraidon,3,1,3,252,0,4,228,4,20,31,31,31,31,31,31,11,11,0,8
Annihilape,2,2,5,180,68,4,0,4,252,31,31,31,31,31,31,11,10,10,10
Ho-Oh,2,8,1,252,76,156,0,4,20,31,31,31,31,31,31,1,10,10,8
Grimmsnarl,2,3,4,252,4,132,0,116,4,31,31,31,31,31,31,10,4,2,2
Sinistcha,1,8,2,252,0,172,0,84,0,31,0,31,31,31,31,3,11,5,9
Incineroar,3,2,2,244,4,188,0,60,12,31,31,31,31,31,31,0,10,10,2
Terapagos,3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,11,8,0,11
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,4,10,0
Amoonguss,3,8,6,0,0,0,0,0,0,31,31,31,31,31,31,11,3,4,8
Calyrex-Shadow,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,8,11,11
Flutter Mane,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,2,4,0
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Miraidon,2,1,3,100,0,4,252,4,148,31,31,31,31,31,31,11,11,11,11
Calyrex-Ice,3,2,1,252,148,0,0,108,0,31,31,31,31,31,0,10,10,9,8
Sinistcha,1,8,4,252,0,84,4,156,12,31,0,31,31,31,31,11,11,3,5
Iron Hands,3,2,1,76,164,12,0,236,20,31,31,31,31,31,31,10,10,10,10
Farigiraf,2,0,2,228,0,124,4,116,36,31,0,31,31,31,31,11,10,9,3
Iron Valiant,2,2,5,252,4,116,0,92,44,31,31,31,31,31,31,10,0,2,3
Calyrex-Ice,2,2,1,252,36,4,0,196,20,31,31,31,31,31,31,10,1,9,8
Miraidon,2,1,3,236,0,36,36,132,68,31,31,31,31,31,31,11,11,11,11
Grimmsnarl,2,3,4,252,4,124,0,116,12,31,31,31,31,31,31,10,4,2,2
Urshifu-Rapid-Strike,2,3,1,108,196,4,0,180,20,31,31,31,31,31,31,10,10,10,10
Incineroar,3,2,5,180,4,60,0,12,252,31,31,31,31,31,31,10,10,10,10
Landorus,2,2,3,252,0,4,116,132,4,31,0,31,31,31,31,11,11,2,8
Lunala,2,4,3,68,0,116,252,4,68,31,0,31,31,31,31,11,11,2,9
Koraidon,2,1,1,44,212,0,0,0,252,31,31,31,31,31,31,10,10,10,8
Azelf,0,0,1,164,188,4,0,4,148,31,31,31,31,31,31,10,10,3,2
Flutter Mane,3,2,5,0,0,0,252,4,252,31,31,31,31,31,31,11,11,2,8
Chi-Yu,2,2,3,124,0,4,140,4,236,31,0,31,31,31,31,11,11,11,11
Ursaluna,2,2,1,196,188,124,0,0,0,31,31,31,31,31,0,10,10,10,8
Calyrex-Shadow,2,2,6,0,0,0,0,0,0,31,0,31,31,31,31,8,11,11,0
Zamazenta-Crowned,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Raging Bolt,2,2,6,0,0,0,0,0,0,31,20,31,31,31,31,11,11,11,8
Chien-Pao,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,8,10
Ogerpon-Cornerstone,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,2
Weezing-Galar,3,5,4,252,0,0,0,220,36,31,31,31,31,31,31,10,2,4,8
Koraidon,3,1,1,252,156,4,0,60,36,31,31,31,31,31,31,10,10,10,8
Walking Wake,3,2,5,108,0,0,164,0,236,31,31,31,31,31,31,11,11,11,10
Calyrex-Shadow,3,2,5,0,0,4,252,0,252,31,0,31,31,31,31,11,11,3,8
Chi-Yu,2,2,3,52,0,4,196,4,252,31,0,31,31,31,31,11,11,11,11
Incineroar,3,2,4,244,0,196,0,68,0,31,31,31,31,31,31,10,10,0,8
Terapagos-Terastal,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,8,0,11
Calyrex-Shadow,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,8,4,11
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,0,4
Ogerpon-Cornerstone,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,3,10
Flutter Mane,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,2,4
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Calyrex-Shadow,3,2,5,4,0,84,164,4,252,31,0,31,31,31,31,11,11,0,8
Zamazenta-Crowned,2,2,2,252,4,156,0,12,84,31,31,31,31,31,31,10,10,2,8
Incineroar,1,2,2,244,0,188,0,76,0,31,31,31,31,31,29,10,4,10,0
Rillaboom,3,1,1,204,36,4,0,252,12,31,31,31,31,31,31,10,10,10,10
Amoonguss,3,8,4,252,0,100,0,156,0,31,0,31,31,31,0,11,4,3,8
Urshifu,2,3,1,44,252,4,0,4,204,31,31,31,31,31,31,10,10,10,2
Grimmsnarl,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,2,2,10,10
Miraidon,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Calyrex-Ice,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,8,9
Annihilape,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,0,11,10,10
Iron Hands,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Indeedee-F,3,4,6,0,0,0,0,0,0,31,31,31,31,31,31,3,9,10,3
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Amoonguss,3,8,6,0,0,0,0,0,0,31,31,31,31,31,31,8,3,11,4
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,4,10,0
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Calyrex-Ice,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,1,8,9,10
Urshifu-Rapid-Strike,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Amoonguss,3,8,6,0,0,0,0,0,0,31,31,31,31,31,31,4,3,11,8
Zamazenta,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,0,10
Calyrex-Shadow,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Raging Bolt,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Rillaboom,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Calyrex-Shadow,3,2,5,12,0,84,156,4,252,31,0,31,31,31,31,11,3,4,8
Terapagos-Terastal,2,4,2,172,0,156,156,4,20,31,15,31,31,31,31,11,11,8,0
Incineroar,3,2,4,244,0,188,0,76,0,31,31,31,31,31,31,10,10,10,0
Amoonguss,3,8,4,236,0,188,0,84,0,31,0,31,31,31,26,8,3,11,4
Rillaboom,3,1,1,244,36,36,0,188,4,31,31,31,31,31,31,10,10,10,10
Ogerpon-Cornerstone,2,4,5,252,52,28,0,100,76,31,31,31,31,31,31,10,10,2,3
Brute Bonnet,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,3,4
Koraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Flutter Mane,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,2,11,8
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Lunala,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,2,9
Ursaluna,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Zamazenta,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,2,8
Iron Hands,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Chien-Pao,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,8
Grimmsnarl,2,3,6,0,0,0,0,0,0,31,31,31,31,31,31,4,10,2,2
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Volcarona,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,0,11,11,8
Miraidon,2,1,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,11
Grimmsnarl,3,3,6,0,0,0,0,0,0,31,31,31,31,31,31,10,2,2,4
Rillaboom,1,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Iron Hands,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Lunala,2,4,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,0,8
Incineroar,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,0,10,2,10
Raging Bolt,2,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,11,8
Groudon,3,1,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,10
Incineroar,1,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,10,0
Amoonguss,3,8,6,0,0,0,0,0,0,31,31,31,31,31,31,11,4,3,4
Calyrex-Ice,1,2,6,0,0,0,0,0,0,31,31,31,31,31,31,10,10,9,2
Flutter Mane,3,2,6,0,0,0,0,0,0,31,31,31,31,31,31,11,11,2,8
Lunala,2,4,3,132,0,172,180,12,12,31,0,31,31,31,31,11,11,9,2
