name,item,ability,nature,evs.ev_hp,evs.ev_attack,evs.ev_defense,evs.ev_special_attack,evs.ev_special_defense,evs.ev_speed,ivs.iv_hp,ivs.iv_attack,ivs.iv_defense,ivs.iv_special_attack,ivs.iv_special_defense,ivs.iv_speed,moves.move_1,moves.move_2,moves.move_3,moves.move_4
Urshifu-Rapid-Strike,2,3,2,228,92,164,124,116,52,31,0,31,14,31,21,Surging Strikes,Close Combat,Aqua Jet,U-turn
Incineroar,3,2,5,4,252,44,196,116,252,31,0,31,29,31,0,Fake Out,Knock Off,Will-O-Wisp,Parting Shot
Ursaluna,2,2,1,76,180,12,180,236,52,0,0,31,30,31,0,Earthquake,Facade,Headlong Rush,Protect
Incineroar,3,2,1,252,196,4,116,60,220,0,2,31,16,31,0,Flare Blitz,U-turn,Will-O-Wisp,Fake Out
Lunala,2,4,4,4,4,252,180,252,20,31,0,31,17,31,0,Moongeist Beam,Moonblast,Trick Room,Wide Guard
Urshifu-Rapid-Strike,2,3,3,236,4,4,252,4,12,0,0,18,11,14,0,Surging Strikes,Aqua Jet,Close Combat,Ice Spinner
Ursaluna,2,2,2,228,92,164,124,116,52,31,0,31,14,31,21,Facade,Headlong Rush,Earthquake,Protect
Miraidon,3,1,5,4,252,44,196,116,252,31,0,31,29,31,0,Draco Meteor,Electro Drift,Volt Switch,Snarl
Whimsicott,3,3,1,76,180,12,180,236,52,0,0,31,30,31,0,Moonblast,Light Screen,Tailwind,Encore
Torkoal,2,1,1,252,196,4,116,60,220,0,2,31,16,31,0,Eruption,Weather Ball,Protect,Heat Wave
Calyrex-Ice,3,2,4,4,4,252,180,252,20,31,0,31,17,31,0,Close Combat,Trick Room,Protect,Glacial Lance
Ursaluna,2,2,3,236,4,4,252,4,12,0,0,18,11,14,0,Throat Chop,Headlong Rush,Protect,Facade
Urshifu,2,3,2,228,92,164,124,116,52,31,0,31,14,31,21,Wicked Blow,Sucker Punch,U-turn,Close Combat
Lunala,3,4,5,4,252,44,196,116,252,31,0,31,29,31,0,Expanding Force,Trick Room,Wide Guard,Moongeist Beam
Indeedee-F,3,1,1,76,180,12,180,236,52,0,0,31,30,31,0,Dazzling Gleam,Follow Me,Helping Hand,Trick Room
Lunala,2,4,1,252,196,4,116,60,220,0,2,31,16,31,0,Moongeist Beam,Moonblast,Trick Room,Wide Guard
Miraidon,3,1,4,4,4,252,180,252,20,31,0,31,17,31,0,Electro Drift,Volt Switch,Snarl,Draco Meteor
Ursaluna,2,2,3,236,4,4,252,4,12,0,0,18,11,14,0,Headlong Rush,Facade,Earthquake,Protect
Grimmsnarl,2,3,2,228,92,164,124,116,52,31,0,31,14,31,21,Reflect,Spirit Break,Light Screen,Thunder Wave
Incineroar,3,2,5,4,252,44,196,116,252,31,0,31,29,31,0,Fake Out,Knock Off,Will-O-Wisp,Parting Shot
Sinistcha,1,8,1,76,180,12,180,236,52,0,0,31,30,31,0,Matcha Gotcha,Shadow Ball,Rage Powder,Life Dew
Calyrex-Shadow,3,2,1,252,196,4,116,60,220,0,2,31,16,31,0,Psychic,Astral Barrage,Encore,Protect
Zamazenta,2,2,4,4,4,252,180,252,20,31,0,31,17,31,0,Body Press,Heavy Slam,Wide Guard,Protect
Tornadus,3,3,3,236,4,4,252,4,12,0,0,18,11,14,0,Bleakwind Storm,Tailwind,Rain Dance,Protect
Urshifu-Rapid-Strike,2,3,2,228,92,164,124,116,52,31,0,31,14,31,21,Surging Strikes,Close Combat,Aqua Jet,Protect
Rillaboom,3,1,5,4,252,44,196,116,252,31,0,31,29,31,0,Wood Hammer,Grassy Glide,Fake Out,U-turn
Chien-Pao,2,2,1,76,180,12,180,236,52,0,0,31,30,31,0,Icicle Crash,Ice Shard,Sucker Punch,Protect
Farigiraf,2,0,2,180,196,236,4,76,12,0,0,31,16,31,0,Foul Play,Psychic Noise,Trick Room,Helping Hand
Miraidon,2,1,3,204,4,28,252,12,12,31,0,31,17,31,0,Snarl,Electro Drift,Draco Meteor,Volt Switch
Rayquaza,3,1,1,140,252,4,252,28,84,0,0,18,11,14,0,Protect,Dragon Ascent,Extreme Speed,Swords Dance
Chien-Pao,3,2,5,228,252,4,124,116,252,31,0,31,14,31,21,Protect,Throat Chop,Icicle Crash,Sucker Punch
Iron Hands,3,2,1,108,204,60,196,132,252,31,0,31,29,31,0,Drain Punch,Wild Charge,Low Kick,Fake Out
Volcarona,3,4,2,228,180,244,4,28,4,0,0,31,30,31,0,Rage Powder,Flamethrower,Protect,Struggle Bug
Calyrex-Ice,3,2,1,252,148,236,4,108,12,0,0,31,16,31,0,Glacial Lance,Seed Bomb,Trick Room,Protect
Flutter Mane,3,2,5,12,4,28,244,12,252,31,0,31,17,31,0,Moonblast,Dazzling Gleam,Shadow Ball,Protect
Indeedee-F,3,1,2,252,252,252,252,4,84,0,0,18,11,14,0,Psychic,Follow Me,Helping Hand,Trick Room
Dusclops,3,7,2,252,252,92,124,164,252,31,0,31,14,31,0,Night Shade,Pain Split,Taunt,Trick Room
Urshifu-Rapid-Strike,2,3,1,164,236,60,196,108,252,31,0,31,29,31,2,Surging Strikes,Close Combat,Aqua Jet,U-turn
Kyogre,2,1,5,228,180,4,252,28,252,0,0,31,30,31,0,Water Spout,Origin Pulse,Hydro Pump,Ice Beam
Kyogre,2,1,3,52,148,4,196,4,252,0,0,31,16,31,0,Water Spout,Hydro Pump,Thunder,Protect
Calyrex-Ice,2,2,1,252,116,4,244,100,36,31,0,31,17,31,0,Glacial Lance,Seed Bomb,Trick Room,Protect
Urshifu-Rapid-Strike,2,3,1,108,156,4,252,156,84,0,0,18,11,14,0,Surging Strikes,Close Combat,Aqua Jet,Protect
Amoonguss,3,8,2,236,252,164,124,108,252,31,0,31,14,31,12,Pollen Puff,Spore,Rage Powder,Protect
Iron Jugulis,2,2,5,236,236,28,4,20,220,31,0,31,29,31,2,Hurricane,Snarl,Tailwind,Taunt
Rillaboom,3,1,1,244,116,4,252,124,20,0,0,31,30,31,0,Wood Hammer,Grassy Glide,Fake Out,U-turn
Lugia,2,4,3,4,148,4,252,4,252,0,0,31,16,31,0,Calm Mind,Recover,Aeroblast,Protect
Miraidon,2,1,3,28,116,4,252,100,228,31,0,31,17,31,0,Electro Drift,Volt Switch,Draco Meteor,Dazzling Gleam
Iron Hands,3,2,1,28,164,64,252,252,84,0,0,18,11,14,0,Low Kick,Drain Punch,Fake Out,Heavy Slam
Entei,2,0,1,4,252,164,124,108,252,31,0,31,14,31,12,Extreme Speed,Sacred Fire,Crunch,Stone Edge
Chien-Pao,3,2,5,236,252,4,4,20,252,31,0,31,29,31,2,Icicle Crash,Sucker Punch,Throat Chop,Protect
Whimsicott,3,3,5,172,116,4,60,24,252,0,0,31,30,31,0,Tailwind,Encore,Light Screen,Moonblast
Lunala,2,4,3,116,148,100,252,20,20,0,0,31,16,31,0,Moongeist Beam,Moonblast,Trick Room,Wide Guard
Miraidon,2,1,3,4,116,4,244,4,252,31,0,31,17,31,0,Electro Drift,Draco Meteor,Discharge,Volt Switch
Tornadus,3,3,5,244,164,156,4,4,100,0,0,18,11,14,0,Bleakwind Storm,Tailwind,Rain Dance,Taunt
Incineroar,3,2,4,244,4,100,124,76,84,31,0,31,14,31,12,Flare Blitz,Knock Off,U-turn,Fake Out
Urshifu-Rapid-Strike,3,3,1,4,252,4,4,20,252,31,0,31,29,31,2,Surging Strikes,Aqua Jet,Close Combat,Detect
Ursaluna,2,2,1,12,252,4,60,84,156,0,0,31,30,31,0,Earthquake,Headlong Rush,Facade,Protect
Miraidon,3,1,3,252,148,28,196,4,28,0,0,31,16,31,0,Electro Drift,Draco Meteor,Snarl,Volt Switch
Solgaleo,3,0,1,132,180,12,244,172,12,31,0,31,17,31,0,Sunsteel Strike,Close Combat,Wide Guard,Trick Room
Incineroar,3,2,2,252,164,188,4,68,100,0,0,18,11,14,0,Knock Off,Will-O-Wisp,Parting Shot,Fake Out
Iron Leaves,2,2,1,92,156,4,124,4,252,31,0,31,14,31,12,Leaf Blade,Psyblade,Megahorn,Protect
Urshifu-Rapid-Strike,2,3,1,172,196,4,4,44,92,31,0,31,29,31,2,Surging Strikes,Aqua Jet,U-turn,Detect
Ursaluna,2,2,1,140,252,44,60,68,4,0,0,31,30,31,0,Facade,Headlong Rush,Earthquake,Protect
Miraidon,3,1,3,252,148,28,196,4,28,0,0,31,16,31,0,Electro Drift,Draco Meteor,Snarl,Volt Switch
Rayquaza,3,1,1,132,180,12,244,172,12,31,0,31,17,31,0,Dragon Ascent,Extreme Speed,Swords Dance,Protect
Incineroar,3,2,2,252,164,188,4,68,100,0,0,18,11,14,0,Knock Off,Will-O-Wisp,Parting Shot,Fake Out
Iron Leaves,2,2,1,92,156,4,124,4,252,31,0,31,14,31,12,Leaf Blade,Psyblade,Megahorn,Protect
Chien-Pao,3,2,1,172,196,4,4,44,92,31,0,31,29,31,2,Icicle Crash,Crunch,Sucker Punch,Protect
Annihilape,2,2,1,140,252,44,60,68,4,0,0,31,30,31,0,Close Combat,Rage Fist,U-turn,Final Gambit
Calyrex-Shadow,3,2,5,4,148,4,244,4,252,0,0,31,16,31,0,Astral Barrage,Psychic,Encore,Protect
Zamazenta-Crowned,2,2,2,196,180,244,244,172,68,31,0,31,17,31,0,Body Press,Heavy Slam,Wide Guard,Protect
Chien-Pao,2,2,5,252,252,4,4,68,252,0,0,18,11,14,0,Ice Spinner,Crunch,Sucker Punch,Protect
Raging Bolt,2,2,3,244,156,44,180,28,12,31,0,31,14,31,12,Thunderbolt,Dragon Pulse,Thunderclap,Protect
Amoonguss,3,8,4,236,196,196,4,76,92,31,0,31,29,31,27,Pollen Puff,Spore,Rage Powder,Protect
Ting-Lu,3,2,2,132,4,116,60,252,4,0,0,31,30,31,0,Sand Tomb,Stone Edge,Snarl,Ruination
Glimmora,2,4,3,172,148,4,156,4,180,0,0,31,16,31,0,Mortal Spin,Spiky Shield,Meteor Beam,Earth Power
Calyrex-Ice,0,2,1,244,116,68,244,76,68,31,0,31,17,31,0,Leech Seed,Glacial Lance,Protect,Trick Room
Zamazenta-Crowned,2,2,2,204,252,236,4,68,68,0,0,18,11,14,0,Wide Guard,Heavy Slam,Body Press,Protect
Rillaboom,3,1,1,204,116,4,180,76,108,31,0,31,14,31,12,Fake Out,Wood Hammer,Grassy Glide,High Horsepower
Amoonguss,3,8,4,252,196,180,4,76,92,31,0,31,29,31,0,Rage Powder,Spore,Clear Smog,Pollen Puff
Ursaluna,2,2,1,252,252,116,60,4,4,0,0,31,30,31,2,Facade,Headlong Rush,Close Combat,Protect
Calyrex-Shadow,3,2,5,144,148,16,88,4,252,0,0,31,16,31,0,Astral Barrage,Tera Blast,Nasty Plot,Protect
Zamazenta,2,2,2,132,116,48,244,72,252,31,0,31,17,31,0,Heavy Slam,Body Press,Wide Guard,Protect
Urshifu-Rapid-Strike,3,3,5,4,252,236,4,68,252,0,0,18,11,14,0,Surging Strikes,Detect,Close Combat,Aqua Jet
Incineroar,1,2,4,236,4,100,180,164,108,31,0,31,14,31,12,Flare Blitz,Fake Out,Darkest Lariat,Parting Shot
Rillaboom,3,1,1,252,116,12,4,84,44,31,0,31,29,31,0,Wood Hammer,Grassy Glide,High Horsepower,Fake Out
Clefairy,3,6,2,252,252,252,60,4,4,0,0,31,30,31,0,Life Dew,Follow Me,After You,Protect
Raging Bolt,3,2,3,236,148,4,124,68,76,0,20,31,16,31,0,Thunderclap,Dragon Pulse,Electroweb,Volt Switch
Groudon,3,1,1,172,180,48,244,72,156,31,0,31,17,31,0,Precipice Blades,Heat Crash,High Horsepower,Protect
Jumpluff,2,2,5,252,252,4,4,68,252,0,0,18,11,14,0,Tailwind,Encore,Sleep Powder,Rage Powder
Calyrex-Shadow,3,2,5,4,4,100,252,164,252,31,0,31,14,31,12,Astral Barrage,Psychic,Protect,Nasty Plot
Chi-Yu,2,2,5,4,116,12,252,84,252,31,0,31,29,31,0,Heat Wave,Dark Pulse,Overheat,Snarl
Flutter Mane,2,2,5,100,252,68,84,4,252,0,0,31,30,31,0,Dazzling Gleam,Moonblast,Shadow Ball,Trick Room
Terapagos-Terastal,0,4,3,236,148,4,124,68,76,0,15,31,16,31,0,Tera Starstorm,Earth Power,Calm Mind,Protect
Calyrex-Shadow,3,2,1,172,180,48,244,72,156,31,0,31,17,31,0,Astral Barrage,Encore,Disable,Protect
Incineroar,1,2,5,252,252,4,4,68,252,0,0,18,11,14,0,Flare Blitz,Will-O-Wisp,Parting Shot,Fake Out
Rillaboom,3,1,5,4,4,100,252,164,252,31,0,31,14,31,12,Wood Hammer,Grassy Glide,U-turn,Fake Out
Ogerpon-Cornerstone,2,4,5,4,116,12,252,84,252,31,0,31,29,31,0,Ivy Cudgel,Knock Off,Follow Me,Spiky Shield
Amoonguss,3,8,5,100,252,68,84,4,252,0,0,31,30,31,0,Spore,Rage Powder,Pollen Puff,Protect
Calyrex-Shadow,3,2,3,236,148,4,124,68,76,0,0,31,16,31,0,Astral Barrage,Psychic,Encore,Protect
Zamazenta-Crowned,2,2,1,172,180,48,244,72,156,31,0,31,17,31,0,Body Press,Heavy Slam,Wide Guard,Protect
Chien-Pao,2,2,5,252,252,4,4,68,252,0,0,18,11,14,0,Icicle Crash,Crunch,Sucker Punch,Protect
Raging Bolt,2,2,5,4,4,100,252,164,252,31,20,31,14,31,12,Thunderbolt,Dragon Pulse,Thunderclap,Protect
Incineroar,3,2,5,4,116,12,252,84,252,31,0,31,29,31,0,Flare Blitz,Knock Off,U-turn,Fake Out
Rillaboom,2,1,5,100,252,68,84,4,252,0,0,31,30,31,0,Wood Hammer,Grassy Glide,U-turn,Fake Out
Miraidon,3,1,3,252,148,20,212,4,20,0,0,31,16,31,0,Electro Drift,Volt Switch,Draco Meteor,Snarl
Lunala,2,4,3,132,180,172,180,12,12,31,0,31,17,31,0,Moongeist Beam,Moonblast,Trick Room,Wide Guard
Urshifu-Rapid-Strike,2,3,1,84,212,4,4,4,204,0,0,18,11,14,0,Surging Strikes,U-turn,Aqua Jet,Close Combat
Ursaluna,2,2,1,140,252,44,4,68,252,31,20,31,14,31,0,Headlong Rush,Facade,Earthquake,Protect
Grimmsnarl,2,3,4,228,4,156,252,116,4,31,0,31,29,31,0,Spirit Break,Reflect,Light Screen,Thunder Wave
Incineroar,3,2,2,252,252,252,84,4,252,0,0,31,30,31,0,Knock Off,Will-O-Wisp,Fake Out,Parting Shot
Kyogre,3,1,3,252,148,20,212,4,20,0,0,31,16,31,0,Water Spout,Origin Pulse,Ice Beam,Thunder
Calyrex-Ice,3,2,3,132,180,172,180,12,12,31,0,31,17,31,0,Glacial Lance,Seed Bomb,Trick Room,Protect
Incineroar,3,2,1,84,212,4,4,4,204,0,0,18,11,14,0,Knock Off,Will-O-Wisp,Parting Shot,Fake Out
Rillaboom,2,1,1,140,252,44,4,68,252,31,20,31,14,31,0,Wood Hammer,Grassy Glide,U-turn,Fake Out
Urshifu-Rapid-Strike,2,3,4,228,4,156,252,116,4,31,0,31,29,31,0,Surging Strikes,Close Combat,Aqua Jet,U-turn
Amoonguss,3,8,2,252,252,252,84,4,252,0,0,31,30,31,0,Pollen Puff,Spore,Rage Powder,Protect
Ho-Oh,3,8,1,228,156,108,212,4,12,0,0,31,16,31,0,Sacred Fire,Brave Bird,Tailwind,Protect
Miraidon,2,1,3,28,180,4,252,4,220,31,0,31,17,31,0,Electro Drift,Volt Switch,Dazzling Gleam,Draco Meteor
Iron Hands,3,2,1,92,236,12,4,164,204,0,0,18,11,14,2,Low Kick,Drain Punch,Wild Charge,Fake Out
Farigiraf,2,0,2,252,252,164,4,92,252,31,0,31,14,31,0,Psychic,Foul Play,Helping Hand,Trick Room
Ursaluna,2,2,1,140,252,156,252,116,4,31,0,31,29,31,0,Facade,Earthquake,Headlong Rush,Protect
Grimmsnarl,2,3,4,252,252,76,84,180,252,0,0,31,30,31,0,Spirit Break,Reflect,Light Screen,Parting Shot
Flutter Mane,3,2,1,228,156,108,212,4,12,0,0,31,16,31,0,Moonblast,Shadow Ball,Icy Wind,Protect
Rillaboom,3,1,3,28,180,4,252,4,220,31,0,31,17,31,0,Fake Out,U-turn,Grassy Glide,Wood Hammer
Terapagos-Terastal,0,4,1,92,236,12,4,164,204,0,15,18,11,14,2,Tera Starstorm,Earth Power,Calm Mind,Protect
Koraidon,2,1,2,252,252,164,4,92,252,31,0,31,14,31,0,Close Combat,Flare Blitz,Flame Charge,Protect
Amoonguss,3,8,1,140,252,156,252,116,4,31,0,31,29,31,0,Protect,Rage Powder,Spore,Pollen Puff
Incineroar,3,2,4,252,252,76,84,180,252,0,0,31,30,31,0,Fake Out,Flare Blitz,Knock Off,Parting Shot
Lunala,2,4,3,108,156,108,212,28,52,0,0,31,16,31,0,Moongeist Beam,Meteor Beam,Wide Guard,Trick Room
Zacian-Crowned,2,2,5,68,252,4,252,4,180,31,0,31,17,31,0,Behemoth Blade,Play Rough,Sacred Sword,Protect
Roaring Moon,2,2,5,44,196,4,4,12,252,0,15,18,11,14,2,Knock Off,Acrobatics,Tailwind,Protect
Ogerpon-Wellspring,2,0,1,252,76,36,4,132,12,31,0,31,14,31,0,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
Landorus,2,2,3,68,252,44,140,4,252,31,0,31,29,31,0,Earth Power,Sandsear Storm,Sludge Bomb,Protect
Pelipper,3,1,3,28,252,4,252,4,220,0,0,31,30,31,0,Hurricane,Muddy Water,Wide Guard,Protect
Lunala,2,4,3,108,156,108,212,28,52,0,0,31,16,31,0,Moongeist Beam,Meteor Beam,Wide Guard,Trick Room
Zacian-Crowned,2,2,5,68,252,4,252,4,180,31,0,31,17,31,0,Behemoth Blade,Play Rough,Sacred Sword,Protect
Roaring Moon,2,2,5,44,196,4,4,12,252,0,15,18,11,14,2,Knock Off,Acrobatics,Tailwind,Protect
Ogerpon-Cornerstone,2,4,1,252,4,36,4,132,12,31,0,31,14,31,0,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
Landorus,2,2,3,68,252,44,140,4,252,31,0,31,29,31,0,Earth Power,Sandsear Storm,Sludge Bomb,Protect
Pelipper,3,1,3,28,252,4,244,4,220,0,0,31,30,31,0,Hurricane,Muddy Water,Wide Guard,Protect
Iron Boulder,2,2,5,108,252,108,212,28,228,0,0,31,16,31,0,Mighty Cleave,Psycho Cut,Quick Attack,Throat Chop
Kyogre,3,1,1,244,236,4,252,4,20,31,0,31,17,31,0,Liquidation,Body Slam,Heavy Slam,Sheer Cold
Miraidon,2,1,1,140,252,4,4,116,252,0,15,18,11,14,2,Acrobatics,Supercell Slam,Swords Dance,Protect
Brute Bonnet,2,2,5,252,4,28,4,132,228,31,0,31,14,31,0,Pollen Puff,Spore,Rage Powder,Dark Pulse
Thundurus,3,3,2,252,252,156,12,84,4,31,0,31,29,31,0,Thunder,Eerie Impulse,Electric Terrain,Scary Face
Iron Valiant,3,2,5,92,252,4,4,156,252,0,0,31,30,31,0,Protect,Shadow Ball,Encore,Coaching
Miraidon,2,1,5,4,252,108,252,28,252,0,0,31,16,31,0,Electro Drift,Discharge,Volt Switch,Draco Meteor
Calyrex-Ice,3,2,1,252,252,4,252,4,20,31,0,31,17,31,0,Glacial Lance,High Horsepower,Trick Room,Protect
Farigiraf,2,0,2,180,252,236,4,92,252,0,0,18,11,14,2,Psychic Noise,Foul Play,Helping Hand,Trick Room
Chi-Yu,2,2,3,252,4,28,252,4,252,31,0,31,14,31,0,Dark Pulse,Overheat,Snarl,Tera Blast
Ursaluna,2,2,1,252,252,156,12,4,4,31,0,31,29,31,0,Headlong Rush,Earthquake,Facade,Protect
Gardevoir,3,6,5,92,252,4,252,156,252,0,0,31,30,31,0,Psychic,Moonblast,Dazzling Gleam,Protect
Calyrex-Shadow,2,2,5,76,252,36,132,12,252,0,0,31,16,31,0,Astral Barrage,Expanding Force,Nasty Plot,Protect
Koraidon,3,1,1,100,196,4,252,4,204,31,0,31,17,31,0,Flare Blitz,Collision Course,Flame Charge,Protect
Indeedee-F,3,1,2,252,252,220,4,36,252,0,0,18,11,14,2,Psychic,Follow Me,Helping Hand,Trick Room
Flutter Mane,3,2,5,4,4,28,252,4,252,31,0,31,14,31,0,Moonblast,Thunder Wave,Icy Wind,Protect
Chi-Yu,2,2,3,68,252,4,196,4,236,31,0,31,29,31,0,Heat Wave,Dark Pulse,Overheat,Snarl
Brute Bonnet,3,2,2,204,4,244,252,4,52,0,0,31,30,31,0,Seed Bomb,Sucker Punch,Rage Powder,Spore
Sneasler,2,2,1,36,172,92,132,4,204,0,0,31,16,31,0,Fake Out,Throat Chop,Dire Claw,Close Combat
Miraidon,2,1,3,132,196,4,124,36,212,31,0,31,17,31,0,Electro Drift,Draco Meteor,Volt Switch,Dazzling Gleam
Zacian-Crowned,2,2,5,196,124,4,4,12,172,0,0,18,11,14,2,Protect,Behemoth Blade,Play Rough,Substitute
Tornadus,3,3,2,252,4,156,252,100,252,31,0,31,14,31,0,Tailwind,Rain Dance,Bleakwind Storm,Protect
Urshifu-Rapid-Strike,3,3,1,4,252,4,196,4,252,31,0,31,29,31,0,Surging Strikes,Close Combat,Protect,Taunt
Ogerpon-Hearthflame,2,3,2,252,44,188,252,4,20,0,0,31,30,31,0,Follow Me,Ivy Cudgel,Wood Hammer,Spiky Shield
Miraidon,2,1,5,4,172,92,252,4,252,0,0,31,16,31,0,Electro Drift,Draco Meteor,Discharge,Volt Switch
Calyrex-Shadow,2,2,5,132,196,4,252,36,252,31,0,31,17,31,0,Astral Barrage,Psychic,Pollen Puff,Protect
Iron Bundle,3,2,5,196,124,4,252,12,252,0,0,18,11,14,2,Freeze-Dry,Icy Wind,Helping Hand,Protect
Iron Hands,3,2,1,124,236,156,252,148,252,31,0,31,14,31,0,Wild Charge,Low Kick,Fling,Fake Out
Farigiraf,2,0,2,236,252,124,196,148,252,31,0,31,29,31,0,Psychic,Foul Play,Helping Hand,Trick Room
Regieleki,2,2,1,252,252,4,252,4,252,0,0,31,30,31,0,Explosion,Wild Charge,Electroweb,Volt Switch
Urshifu-Rapid-Strike,2,3,1,28,156,4,252,228,92,0,0,31,16,31,0,Surging Strikes,Close Combat,Aqua Jet,Detect
Chien-Pao,3,2,5,132,252,4,252,36,252,31,0,31,17,31,0,Ice Spinner,Sucker Punch,Sacred Sword,Protect
Kyogre,2,1,5,4,124,4,252,12,252,0,0,18,11,14,2,Water Spout,Hydro Pump,Thunder,Ice Beam
Zacian-Crowned,2,2,5,76,236,20,252,4,172,31,0,31,14,31,0,Behemoth Blade,Play Rough,Substitute,Protect
Iron Hands,3,2,1,84,172,12,196,236,252,31,0,31,29,31,0,Drain Punch,Wild Charge,Low Kick,Fake Out
Farigiraf,3,0,2,180,252,180,252,148,252,0,0,31,30,31,0,Foul Play,Ally Switch,Trick Room,Helping Hand
Dondozo,0,3,4,252,156,4,252,252,92,0,0,31,16,31,0,Body Press,Protect,Order Up,Yawn
Tatsugiri-Droopy,2,6,5,132,252,4,252,36,252,31,0,31,17,31,0,Whirlpool,Icy Wind,Draco Meteor,Endure
Ting-Lu,3,2,2,252,4,116,252,92,44,0,0,18,11,14,2,Sand Tomb,Ruination,Throat Chop,Stomping Tantrum
Ho-Oh,3,4,2,228,4,252,252,12,12,31,0,31,14,31,0,Sacred Fire,Life Dew,Protect,Psych Up
Sneasler,2,2,4,84,252,4,196,236,252,31,0,31,29,31,0,Dire Claw,Close Combat,Protect,Toxic Spikes
Miraidon,3,1,5,180,252,180,252,4,252,0,0,31,30,31,0,Snarl,Volt Switch,Electro Drift,Protect
Rillaboom,3,1,1,252,68,4,252,124,60,0,0,31,16,31,0,Wood Hammer,Grassy Glide,U-turn,Fake Out
Groudon,3,1,1,140,4,4,252,252,108,31,0,31,17,31,0,Precipice Blades,Heat Crash,Bulk Up,Protect
Incineroar,3,2,2,244,4,244,252,20,44,0,0,18,11,14,2,Knock Off,Fake Out,Parting Shot,Will-O-Wisp
Jumpluff,3,2,5,252,4,4,4,164,84,31,0,31,14,31,0,Leaf Storm,Tailwind,Sleep Powder,Rage Powder
Calyrex-Shadow,3,2,5,4,252,4,252,236,252,31,0,31,29,31,0,Astral Barrage,Psychic,Pollen Puff,Protect
Raging Bolt,2,2,3,148,252,44,180,4,132,0,20,31,30,31,0,Draco Meteor,Thunderbolt,Thunderclap,Protect
Koraidon,2,1,5,4,252,4,252,124,252,0,0,31,16,31,0,Close Combat,Flare Blitz,Flame Charge,Protect
Lunala,2,4,3,196,4,4,252,4,52,31,0,31,17,31,0,Trick Room,Moongeist Beam,Meteor Beam,Wide Guard
Flutter Mane,3,2,5,4,4,244,252,20,252,0,0,18,11,14,2,Protect,Moonblast,Taunt,Icy Wind
Incineroar,3,2,4,252,68,44,4,76,68,31,0,31,30,31,0,Parting Shot,Fake Out,Flare Blitz,Knock Off
Brute Bonnet,3,2,2,252,4,132,252,116,4,31,0,31,29,31,0,Rage Powder,Spore,Sucker Punch,Seed Bomb
Landorus,2,2,3,4,252,44,252,4,252,0,20,31,30,31,0,Earth Power,Sandsear Storm,Sludge Bomb,U-turn
Calyrex-Shadow,3,2,5,4,252,4,252,124,252,0,0,31,16,31,0,Protect,Astral Barrage,Psychic,Substitute
Zamazenta-Crowned,2,2,3,196,4,4,252,4,52,31,0,31,17,31,0,Protect,Body Press,Crunch,Wide Guard
Chien-Pao,3,2,5,4,4,244,252,20,252,0,0,18,11,14,2,Protect,Icicle Crash,Sucker Punch,Sacred Sword
Raging Bolt,3,2,4,252,68,44,4,76,68,31,20,31,30,31,0,Protect,Thunderclap,Draco Meteor,Electroweb
Ting-Lu,3,2,2,252,4,132,252,116,4,31,0,31,29,31,0,Ruination,Bulldoze,Whirlwind,Stealth Rock
Dondozo,0,3,3,4,252,44,252,4,252,0,20,31,30,31,0,Protect,Wave Crash,Yawn,Fissure
Ho-Oh,0,8,5,4,252,4,252,124,252,0,0,31,16,31,0,Sacred Fire,Brave Bird,Tailwind,Protect
Miraidon,3,1,3,196,4,4,252,4,52,31,0,31,17,31,0,Protect,Calm Mind,Electro Drift,Dragon Pulse
Grimmsnarl,3,3,5,4,4,244,252,20,252,0,0,18,11,14,2,Fake Out,Assurance,Reflect,Sucker Punch
Urshifu-Rapid-Strike,2,3,4,252,68,44,4,76,68,31,20,31,30,31,0,Surging Strikes,Close Combat,Aqua Jet,Detect
Iron Hands,3,2,2,252,4,132,252,116,4,31,0,31,29,31,0,Fake Out,Drain Punch,Low Kick,Wild Charge
Iron Treads,2,2,3,4,252,44,252,4,252,0,20,31,30,31,0,High Horsepower,Steel Roller,Earthquake,Protect
Chi-Yu,2,2,3,52,252,4,196,4,252,0,0,31,16,31,0,Heat Wave,Flamethrower,Dark Pulse,Snarl
Weezing-Galar,1,5,4,252,4,4,252,236,20,31,0,31,17,31,0,Strange Steam,Will-O-Wisp,Taunt,Protect
Walking Wake,3,2,5,108,4,4,188,4,204,0,0,18,11,14,2,Hydro Steam,Draco Meteor,Snarl,Aqua Jet
Calyrex-Shadow,3,2,5,252,68,4,252,76,252,31,0,31,30,31,0,Astral Barrage,Psychic,Encore,Protect
Brute Bonnet,1,2,2,252,4,164,252,84,4,31,0,31,29,31,0,Seed Bomb,Sucker Punch,Rage Powder,Spore
Koraidon,3,1,1,252,156,4,252,60,36,0,20,31,30,31,0,Flare Blitz,Flame Charge,Collision Course,Protect
Whimsicott,3,3,4,252,252,36,196,220,252,0,0,31,16,31,0,Moonblast,Encore,Light Screen,Tailwind
Miraidon,2,1,3,28,4,124,252,12,92,31,0,31,17,31,0,Electro Drift,Draco Meteor,Dazzling Gleam,Protect
Calyrex-Ice,2,2,5,108,252,4,188,4,252,0,0,18,11,14,2,Glacial Lance,Icicle Spear,High Horsepower,Crunch
