name,item,gender,ability,level,tera_type,nature,evs.ev_hp,evs.ev_attack,evs.ev_defense,evs.ev_special_attack,evs.ev_special_defense,evs.ev_speed,ivs.iv_hp,ivs.iv_attack,ivs.iv_defense,ivs.iv_special_attack,ivs.iv_special_defense,ivs.iv_speed,moves.move_1,moves.move_2,moves.move_3,moves.move_4
Indeedee-F,Psychic Seed,Male,Psychic Surge,50,Water,Bold,252,4,252,4,68,28,19,0,31,30,31,0,Psychic,Follow Me,Helping Hand,Trick Room
Brute Bonnet,Covert Cloak,Genderless,Protosynthesis,50,Water,Impish,252,4,132,196,116,4,31,0,31,29,31,0,Seed Bomb,Spore,Rage Powder,Sucker Punch
Whimsicott,Focus Sash,Female,Prankster,50,Ghost,Timid,4,76,204,252,52,252,0,0,31,30,31,4,Helping Hand,Encore,Moonblast,Tailwind
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Bug,Brave,84,172,12,100,236,252,0,0,31,16,31,0,Drain Punch,Low Kick,Wild Charge,Fake Out
Ho-Oh,Leftovers,Genderless,Regenerator,50,Grass,Adamant,236,156,76,252,4,36,31,0,31,17,31,0,Sacred Fire,Brave Bird,Tailwind,Protect
Farigiraf,Electric Seed,Female,Armor Tail,50,Water,Bold,180,4,156,4,148,20,0,0,18,11,0,0,Psychic Noise,Foul Play,Trick Room,Helping Hand
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Modest,252,4,52,36,148,20,19,0,31,30,31,0,Electro Drift,Volt Switch,Draco Meteor,Dazzling Gleam
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Careful,252,4,124,196,116,12,31,0,31,29,31,0,Spirit Break,Reflect,Light Screen,Parting Shot
Ursaluna,Flame Orb,Male,Guts,50,Ghost,Adamant,220,156,4,252,4,124,0,0,31,30,31,4,Headlong Rush,Facade,Earthquake,Protect
Koraidon,Life Orb,Genderless,Orichalcum Pulse,50,Fire,Jolly,4,252,12,100,236,252,0,0,31,16,31,0,Close Combat,Flare Blitz,Flame Charge,Protect
Lunala,Power Herb,Genderless,Shadow Shield,50,Water,Modest,220,156,4,180,36,68,31,0,31,17,31,0,Moongeist Beam,Meteor Beam,Wide Guard,Trick Room
Ursaluna,Flame Orb,Male,Guts,50,Water,Brave,252,252,156,4,4,20,0,0,18,11,0,0,Facade,Headlong Rush,Earthquake,Protect
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Modest,4,4,4,244,4,252,19,0,31,30,31,0,Overheat,Heat Wave,Dark Pulse,Snarl
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Normal,Timid,4,4,124,252,116,252,31,0,31,29,31,0,Moonblast,Shadow Ball,Icy Wind,Protect
Brute Bonnet,Covert Cloak,Genderless,Protosynthesis,50,Water,Impish,252,4,164,252,76,12,0,0,31,30,31,4,Seed Bomb,Sucker Punch,Spore,Rage Powder
Koraidon,Life Orb,Genderless,Orichalcum Pulse,50,Fire,Jolly,4,252,12,100,236,252,0,0,31,16,31,0,Close Combat,Flare Blitz,Flame Charge,Protect
Terapagos-Terastal,Leftovers,Female,Teraform Zero,50,Stellar,Bold,172,156,164,44,4,124,31,0,31,17,31,0,Tera Starstorm,Earth Power,Calm Mind,Protect
Ogerpon-Cornerstone,Cornerstone Mask,Female,Sturdy,50,Rock,Adamant,28,76,148,4,4,252,0,0,18,11,0,0,Ivy Cudgel,Power Whip,Follow Me,Spiky Shield
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Normal,Timid,4,4,4,252,4,252,19,0,31,30,31,0,Moonblast,Shadow Ball,Icy Wind,Protect
Rillaboom,Assault Vest,Male,Grassy Surge,50,Grass,Adamant,204,36,4,252,252,12,31,0,31,29,31,0,Wood Hammer,Grassy Glide,U-turn,Fake Out
Incineroar,Rocky Helmet,Male,Intimidate,50,Bug,Impish,244,4,244,252,20,12,0,0,31,30,31,29,Knock Off,Fake Out,Will-O-Wisp,Parting Shot
Muk-Alola,Leftovers,Male,Power of Alchemy,50,Water,Jolly,4,252,12,100,236,252,0,0,31,16,31,0,Toxic,Protect,Minimize,Knock Off
Smeargle,Focus Sash,Female,Moody,50,Ghost,Bold,172,156,164,44,4,124,31,0,31,17,31,0,Follow Me,Spore,Fake Out,Decorate
Rillaboom,Assault Vest,Male,Grassy Surge,50,Fire,Adamant,28,76,148,4,4,252,0,0,18,11,0,0,Seed Bomb,Grassy Glide,Snarl,Fake Out
Zamazenta-Crowned,Rusted Shield,Female,Dauntless Shield,50,Dragon,Timid,4,4,4,252,4,252,19,0,31,30,31,0,Crunch,Body Press,Wide Guard,Protect
Calyrex-Ice,Clear Amulet,Genderless,As One (Glastrier),50,Normal,Adamant,204,36,4,252,252,12,31,0,31,29,31,0,Trick Room,Glacial Lance,Protect,High Horsepower
Roaring Moon,Booster Energy,Genderless,Protosynthesis,50,Ghost,Impish,244,4,244,252,20,12,0,0,31,30,31,29,Knock Off,Taunt,Tailwind,Protect
Giratina-Origin,Griseous Core,Male,Levitate,50,Fire,Jolly,4,252,12,100,236,252,0,0,31,16,31,0,Poltergeist,Breaking Swipe,Shadow Sneak,Protect
Miraidon,Assault Vest,Genderless,Hadron Engine,50,Electric,Bold,172,156,164,44,4,124,31,0,31,17,31,0,Electro Drift,Snarl,Draco Meteor,Volt Switch
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Dark,Adamant,28,76,148,4,4,252,0,0,18,11,0,0,Crunch,Icicle Crash,Sucker Punch,Protect
Volcarona,Sitrus Berry,Female,Flame Body,50,Water,Timid,4,4,4,252,4,252,19,0,31,30,31,0,Fiery Dance,Rage Powder,Quiver Dance,Protect
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Adamant,204,36,4,252,252,12,31,0,31,29,31,0,Spirit Break,Reflect,Thunder Wave,Light Screen
Iron Hands,Electric Seed,Genderless,Quark Drive,50,Grass,Impish,244,4,244,252,20,12,0,0,31,30,31,29,Drain Punch,Wild Charge,Low Kick,Fake Out
Giratina-Origin,Griseous Core,Male,Levitate,50,Fire,Jolly,4,252,12,100,236,252,0,0,31,16,31,0,Poltergeist,Breaking Swipe,Shadow Sneak,Protect
Zamazenta-Crowned,Rusted Shield,Male,Dauntless Shield,50,Dragon,Bold,172,156,164,44,4,124,31,0,31,17,31,0,Body Press,Behemoth Bash,Wide Guard,Protect
Chien-Pao,Focus Sash,Genderless,Sword of Ruin,50,Dark,Adamant,28,76,148,4,4,252,0,0,18,11,0,0,Crunch,Icicle Crash,Sucker Punch,Protect
Rillaboom,Assault Vest,Female,Grassy Surge,50,Fire,Timid,4,4,4,252,4,252,19,0,31,30,31,0,Wood Hammer,U-turn,Grassy Glide,Fake Out
Raging Bolt,Life Orb,Genderless,Protosynthesis,50,Electric,Adamant,204,36,4,252,252,12,31,20,31,29,31,0,Thunderbolt,Dragon Pulse,Thunderclap,Protect
Urshifu-Rapid-Strike,Splash Plate,Female,Unseen Fist,50,Water,Impish,244,4,244,252,20,12,0,0,31,30,31,29,Surging Strikes,Close Combat,Aqua Jet,Detect
Koraidon,Life Orb,Genderless,Orichalcum Pulse,50,Fire,Adamant,4,252,12,100,236,252,0,0,31,16,31,0,Flame Charge,Flare Blitz,Protect,Close Combat
Lunala,Power Herb,Genderless,Shadow Shield,50,Fairy,Modest,92,156,52,180,4,180,31,0,31,17,31,0,Meteor Beam,Moongeist Beam,Expanding Force,Wide Guard
Indeedee-F,Psychic Seed,Male,Psychic Surge,50,Fairy,Bold,252,76,252,4,4,252,0,0,18,11,0,0,Alluring Voice,Follow Me,Helping Hand,Trick Room
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Fire,Timid,52,4,4,196,4,252,19,0,31,30,31,0,Heat Wave,Overheat,Snarl,Dark Pulse
Regieleki,Focus Sash,Genderless,Transistor,50,Electric,Timid,4,36,4,252,252,252,31,0,31,29,31,0,Electroweb,Thunderbolt,Protect,Volt Switch
Brute Bonnet,Covert Cloak,Genderless,Protosynthesis,50,Water,Impish,252,4,140,252,108,4,0,0,31,30,31,29,Sucker Punch,Seed Bomb,Spore,Rage Powder
Koraidon,Life Orb,Genderless,Orichalcum Pulse,50,Fire,Jolly,4,252,12,100,236,252,0,0,31,16,31,0,Close Combat,Flare Blitz,Flame Charge,Protect
Lunala,Power Herb,Genderless,Shadow Shield,50,Grass,Modest,92,156,28,180,204,4,31,0,31,17,31,0,Moongeist Beam,Meteor Beam,Trick Room,Wide Guard
Incineroar,Safety Goggles,Male,Intimidate,50,Bug,Impish,252,4,188,4,60,4,0,0,18,11,0,0,Flare Blitz,Fake Out,Knock Off,Parting Shot
Roaring Moon,Booster Energy,Genderless,Protosynthesis,50,Flying,Jolly,28,220,4,196,4,252,19,0,31,30,31,0,Knock Off,Acrobatics,Tailwind,Protect
Raging Bolt,Assault Vest,Genderless,Protosynthesis,50,Fairy,Modest,188,36,132,100,52,36,31,20,31,29,31,0,Thunderclap,Thunderbolt,Volt Switch,Draco Meteor
Ogerpon-Cornerstone,Cornerstone Mask,Female,Sturdy,50,Rock,Jolly,4,252,140,252,108,252,0,0,31,30,31,29,Ivy Cudgel,Power Whip,Follow Me,Spiky Shield
Lunala,Electric Seed,Genderless,Shadow Shield,50,Fairy,Modest,132,252,172,180,12,12,0,0,31,16,31,0,Moongeist Beam,Moonblast,Trick Room,Wide Guard
Ursaluna,Flame Orb,Male,Guts,50,Ghost,Brave,140,252,44,4,68,4,31,0,31,17,31,0,Headlong Rush,Facade,Earthquake,Protect
Urshifu-Rapid-Strike,Choice Band,Female,Unseen Fist,50,Ghost,Adamant,84,212,4,4,4,204,0,0,18,11,0,0,Surging Strikes,U-turn,Aqua Jet,Close Combat
Miraidon,Assault Vest,Genderless,Hadron Engine,50,Electric,Modest,252,220,20,212,4,20,19,0,31,30,31,0,Electro Drift,Volt Switch,Draco Meteor,Snarl
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Careful,228,4,156,100,116,4,31,20,31,29,31,0,Reflect,Spirit Break,Light Screen,Thunder Wave
Incineroar,Rocky Helmet,Female,Intimidate,50,Bug,Impish,252,252,252,252,4,252,0,0,31,30,31,29,Fake Out,Parting Shot,Will-O-Wisp,Knock Off
Calyrex-Ice,Clear Amulet,Genderless,As One,50,Fire,Modest,132,252,172,180,12,12,0,0,31,16,31,0,Protect,Trick Room,Glacial Lance,High Horsepower
Miraidon,Choice Scarf,Genderless,Hadron Engine,50,Electric,Brave,140,252,44,4,68,4,31,0,31,17,31,0,Draco Meteor,Volt Switch,Electro Drift,Snarl
Farigiraf,Electric Seed,Male,Armor Tail,50,Water,Adamant,84,212,4,4,4,204,0,0,18,11,0,0,Psychic Noise,Foul Play,Helping Hand,Trick Room
Ogerpon-Cornerstone,Cornerstone Mask,Female,Sturdy,50,Rock,Modest,252,220,20,212,4,20,19,0,31,30,31,0,Ivy Cudgel,Power Whip,Spiky Shield,Follow Me
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Water,Careful,228,4,156,100,116,4,31,20,31,29,31,0,Fake Out,Drain Punch,Low Kick,Wild Charge
Volcarona,Rocky Helmet,Female,Flame Body,50,Dragon,Impish,252,252,252,252,4,252,0,0,31,30,31,29,Rage Powder,Protect,Fiery Dance,Will-O-Wisp
Incineroar,Rocky Helmet,Male,Intimidate,50,Bug,Modest,132,252,172,180,12,12,0,0,31,16,31,0,Flare Blitz,U-turn,Will-O-Wisp,Fake Out
Lunala,Electric Seed,Genderless,Shadow Shield,50,Fairy,Brave,140,252,44,4,68,4,31,0,31,17,31,0,Moongeist Beam,Moonblast,Trick Room,Wide Guard
Urshifu-Rapid-Strike,Choice Band,Male,Unseen Fist,50,Ghost,Adamant,84,212,4,4,4,204,0,0,18,11,0,0,Surging Strikes,Aqua Jet,Close Combat,U-turn
Ursaluna,Flame Orb,Male,Guts,50,Ghost,Modest,252,220,20,212,4,20,19,0,31,30,31,0,Facade,Headlong Rush,Earthquake,Protect
Miraidon,Assault Vest,Genderless,Hadron Engine,50,Electric,Careful,228,4,156,100,116,4,31,20,31,29,31,0,Draco Meteor,Electro Drift,Volt Switch,Snarl
Whimsicott,Covert Cloak,Male,Prankster,50,Dark,Impish,252,252,252,252,4,252,0,0,31,30,31,29,Moonblast,Light Screen,Tailwind,Encore
Lunala,Electric Seed,Genderless,Shadow Shield,50,Fairy,Modest,132,252,172,180,12,12,0,0,31,16,31,0,Moongeist Beam,Moonblast,Trick Room,Wide Guard
Ursaluna,Flame Orb,Male,Guts,50,Ghost,Brave,140,252,44,4,68,4,31,0,31,17,31,0,Headlong Rush,Facade,Earthquake,Protect
Urshifu-Rapid-Strike,Choice Band,Female,Unseen Fist,50,Ghost,Adamant,84,212,4,4,4,204,0,0,18,11,0,0,Surging Strikes,U-turn,Aqua Jet,Close Combat
Miraidon,Assault Vest,Genderless,Hadron Engine,50,Electric,Modest,252,220,20,212,4,20,19,0,31,30,31,0,Electro Drift,Volt Switch,Draco Meteor,Snarl
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Careful,228,4,156,100,116,4,31,20,31,29,31,0,Reflect,Spirit Break,Light Screen,Thunder Wave
Incineroar,Rocky Helmet,Female,Intimidate,50,Bug,Impish,252,252,252,252,4,252,0,0,31,30,31,29,Fake Out,Parting Shot,Will-O-Wisp,Knock Off
Ogerpon-Wellspring,Wellspring Mask,Female,Water Absorb,50,Water,Modest,132,252,172,180,12,12,0,0,31,16,31,0,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
Calyrex-Ice,Clear Amulet,Genderless,As One,50,Water,Brave,140,252,44,4,68,4,31,0,31,17,31,0,Glacial Lance,High Horsepower,Trick Room,Protect
Farigiraf,Electric Seed,Female,Armor Tail,50,Dark,Adamant,84,212,4,4,4,204,0,0,18,11,0,0,Psychic,Foul Play,Helping Hand,Trick Room
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Water,Modest,252,220,20,212,4,20,19,0,31,30,31,0,Fake Out,Drain Punch,Low Kick,Wild Charge
Volcarona,Rocky Helmet,Female,Flame Body,50,Steel,Careful,228,4,156,100,116,4,31,20,31,29,31,0,Fiery Dance,Rage Powder,Struggle Bug,Morning Sun
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Impish,252,252,252,252,4,252,0,0,31,30,31,29,Dazzling Gleam,Draco Meteor,Volt Switch,Electro Drift
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Timid,4,252,172,252,12,252,0,0,31,16,31,0,Electro Drift,Draco Meteor,Dazzling Gleam,Volt Switch
Ho-Oh,Clear Amulet,Genderless,Regenerator,50,Grass,Adamant,204,76,156,4,4,68,31,0,31,17,31,0,Sacred Fire,Brave Bird,Tailwind,Protect
Iron Treads,Life Orb,Genderless,Quark Drive,50,Ground,Jolly,4,252,4,4,4,252,0,0,18,11,0,0,High Horsepower,Steel Roller,Earthquake,Knock Off
Farigiraf,Electric Seed,Male,Armor Tail,50,Water,Bold,228,220,164,4,84,28,19,0,31,30,31,0,Psychic,Foul Play,Helping Hand,Trick Room
Iron Bundle,Focus Sash,Genderless,Quark Drive,50,Ghost,Timid,4,4,156,252,116,252,31,0,31,29,31,0,Freeze-Dry,Icy Wind,Encore,Protect
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Water,Brave,84,172,12,252,236,252,0,0,31,30,31,0,Low Kick,Wild Charge,Drain Punch,Fake Out
Volcarona,Sitrus Berry,Female,Flame Body,50,Grass,Timid,4,252,172,252,12,252,0,0,31,16,31,0,Protect,Struggle Bug,Quiver Dance,Fiery Dance
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Adamant,204,76,156,4,4,68,31,0,31,17,31,0,Spirit Break,Light Screen,Reflect,Thunder Wave
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Jolly,4,252,4,4,4,252,0,0,18,11,0,0,Draco Meteor,Electro Drift,Volt Switch,Dazzling Gleam
Urshifu-Rapid-Strike,Choice Scarf,Male,Unseen Fist,50,Water,Bold,228,220,164,4,84,28,19,0,31,30,31,0,Close Combat,Coaching,Surging Strikes,U-turn
Calyrex-Ice,Leftovers,Genderless,As One,50,Water,Timid,4,4,156,252,116,252,31,0,31,29,31,0,Protect,Trick Room,Glacial Lance,Leech Seed
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Bug,Brave,84,172,12,252,236,252,0,0,31,30,31,0,Low Kick,Drain Punch,Wild Charge,Fake Out
Incineroar,Safety Goggles,Male,Intimidate,50,Water,Timid,4,252,172,252,12,252,0,0,31,16,31,0,Flare Blitz,Knock Off,Parting Shot,Fake Out
Amoonguss,Rocky Helmet,Female,Regenerator,50,Water,Adamant,204,76,156,4,4,68,31,0,31,17,31,0,Protect,Sludge Bomb,Rage Powder,Spore
Rillaboom,Assault Vest,Female,Grassy Surge,50,Fire,Jolly,4,252,4,4,4,252,0,0,18,11,0,0,Grassy Glide,Wood Hammer,Fake Out,U-turn
Terapagos,Leftovers,Male,Tera Shift,50,Stellar,Bold,228,220,164,4,84,28,19,0,31,30,31,0,Protect,Tera Starstorm,Earth Power,Calm Mind
Calyrex-Shadow,Focus Sash,Genderless,As One,50,Ghost,Timid,4,4,156,252,116,252,31,0,31,29,31,0,Protect,Astral Barrage,Encore,Disable
Ogerpon-Cornerstone,Cornerstone Mask,Female,Sturdy,50,Rock,Brave,84,172,12,252,236,252,0,0,31,30,31,0,Spiky Shield,Ivy Cudgel,Knock Off,Follow Me
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Careful,252,4,132,252,116,4,0,0,31,16,31,0,Spirit Break,Light Screen,Reflect,Parting Shot
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Bug,Adamant,84,76,4,4,172,172,31,0,31,17,31,0,Drain Punch,Low Kick,Fake Out,Wild Charge
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Modest,252,252,52,36,148,20,0,0,18,11,0,0,Electro Drift,Draco Meteor,Dazzling Gleam,Volt Switch
Ho-Oh,Leftovers,Genderless,Regenerator,50,Grass,Adamant,252,76,140,4,4,36,19,0,31,30,31,0,Brave Bird,Sacred Fire,Tailwind,Protect
Farigiraf,Electric Seed,Male,Armor Tail,50,Water,Bold,196,4,156,252,156,252,31,0,31,29,31,0,Psychic Noise,Foul Play,Trick Room,Helping Hand
Ursaluna,Flame Orb,Male,Guts,50,Ghost,Adamant,220,236,4,252,4,44,0,0,31,30,31,0,Facade,Headlong Rush,Earthquake,Protect
Iron Valiant,Booster Energy,Genderless,Quark Drive,50,Ghost,Careful,252,4,132,252,116,4,0,0,31,16,31,0,Spirit Break,Coaching,Wide Guard,Protect
Calyrex-Ice,Clear Amulet,Genderless,As One,50,Water,Adamant,84,76,4,4,172,172,31,0,31,17,31,0,Glacial Lance,High Horsepower,Trick Room,Protect
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Bug,Modest,252,252,52,36,148,20,0,0,18,11,0,0,Drain Punch,Fake Out,Wild Charge,Low Kick
Miraidon,Choice Scarf,Genderless,Hadron Engine,50,Electric,Adamant,252,76,140,4,4,36,19,0,31,30,31,0,Electro Drift,Draco Meteor,Volt Switch,Snarl
Ogerpon-Hearthflame,Hearthflame Mask,Female,Mold Breaker,50,Fire,Bold,196,4,156,252,156,252,31,0,31,29,31,0,Ivy Cudgel,Horn Leech,Follow Me,Spiky Shield
Farigiraf,Electric Seed,Male,Armor Tail,50,Water,Adamant,220,236,4,252,4,44,0,0,31,30,31,0,Psychic,Foul Play,Trick Room,Helping Hand
Urshifu-Rapid-Strike,Mystic Water,Male,Unseen Fist,50,Grass,Careful,252,4,132,252,116,4,0,0,31,16,31,0,Surging Strikes,Close Combat,Aqua Jet,Detect
Terapagos,Expert Belt,Female,Tera Shift,50,Stellar,Adamant,84,76,4,4,172,172,31,0,31,17,31,0,Tera Starstorm,Earth Power,Dark Pulse,Protect
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Ghost,Modest,252,252,52,36,148,20,0,0,18,11,0,0,Electro Drift,Volt Switch,Draco Meteor,Dragon Pulse
Iron Crown,Life Orb,Genderless,Quark Drive,50,Ground,Adamant,252,76,140,4,4,36,19,0,31,30,31,0,Tachyon Cutter,Protect,Psychic,Tera Blast
Incineroar,Assault Vest,Male,Intimidate,50,Water,Bold,196,4,156,252,156,252,31,0,31,29,31,0,Flare Blitz,Fake Out,U-turn,Knock Off
Whimsicott,Focus Sash,Female,Prankster,50,Ghost,Adamant,220,236,4,252,4,44,0,0,31,30,31,0,Moonblast,Encore,Protect,Tailwind
Koraidon,Life Orb,Genderless,Orichalcum Pulse,50,Fire,Careful,252,4,132,252,116,4,0,0,31,16,31,0,Flare Blitz,Flame Charge,Close Combat,Protect
Indeedee-F,Psychic Seed,Male,Psychic Surge,50,Grass,Adamant,84,76,4,4,172,172,31,0,31,17,31,0,Helping Hand,Follow Me,Psychic,Trick Room
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Stellar,Modest,252,252,52,36,148,20,0,0,18,11,0,0,Moonblast,Icy Wind,Shadow Ball,Protect
Brute Bonnet,Covert Cloak,Genderless,Protosynthesis,50,Water,Adamant,252,76,140,4,4,36,19,0,31,30,31,0,Seed Bomb,Sucker Punch,Spore,Rage Powder
Lunala,Power Herb,Genderless,Shadow Shield,50,Water,Bold,196,4,156,252,156,252,31,0,31,29,31,0,Moongeist Beam,Meteor Beam,Wide Guard,Expanding Force
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Adamant,220,236,4,252,4,44,0,0,31,30,31,0,Overheat,Heat Wave,Dark Pulse,Snarl
Zamazenta,Rusted Shield,Genderless,Dauntless Shield,50,Water,Careful,252,4,132,252,116,4,0,0,31,16,31,0,Iron Head,Body Press,Wide Guard,Protect
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Water,Adamant,84,76,4,4,172,172,31,0,31,17,31,0,Drain Punch,Wild Charge,Volt Switch,Fake Out
Volcarona,Sitrus Berry,Female,Flame Body,50,Grass,Modest,252,252,52,36,148,20,0,0,18,11,0,0,Fiery Dance,Quiver Dance,Giga Drain,Protect
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Adamant,252,76,140,4,4,36,19,0,31,30,31,0,Electro Drift,Draco Meteor,Dazzling Gleam,Volt Switch
Grimmsnarl,Light Clay,Male,Prankster,50,Ghost,Bold,196,4,156,252,156,252,31,0,31,29,31,0,Foul Play,Thunder Wave,Light Screen,Reflect
Ditto,Focus Sash,Female,Imposter,50,Normal,Adamant,220,236,4,252,4,44,0,0,31,30,31,0,Transform,Heat Wave,Dark Pulse,Snarl
Incineroar,Safety Goggles,Male,Intimidate,50,Fairy,Careful,252,4,132,252,116,4,0,0,31,16,31,0,Fake Out,Flare Blitz,Knock Off,U-turn
Koraidon,Life Orb,Genderless,Orichalcum Pulse,50,Fire,Adamant,84,76,4,4,172,172,31,0,31,17,31,0,Flare Blitz,Close Combat,Flame Charge,Protect
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Normal,Modest,252,252,52,36,148,20,0,0,18,11,0,0,Moonblast,Shadow Ball,Icy Wind,Protect
Amoonguss,Covert Cloak,Male,Regenerator,50,Dark,Adamant,252,76,140,4,4,36,19,0,31,30,31,0,Spore,Rage Powder,Pollen Puff,Protect
Ursaluna,Flame Orb,Male,Guts,50,Ghost,Bold,196,4,156,252,156,252,31,0,31,29,31,0,Facade,Earthquake,Headlong Rush,Protect
Lunala,Leftovers,Genderless,Shadow Shield,50,Fairy,Adamant,220,236,4,252,4,44,0,0,31,30,31,0,Moongeist Beam,Moonblast,Wide Guard,Trick Room
Calyrex-Ice,Clear Amulet,Genderless,As One,50,Water,Careful,252,4,132,252,116,4,0,0,31,16,31,0,Glacial Lance,High Horsepower,Trick Room,Protect
Volcarona,Rocky Helmet,Female,Flame Body,50,Steel,Adamant,84,76,4,4,172,172,31,0,31,17,31,0,Fiery Dance,Morning Sun,Struggle Bug,Rage Powder
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Water,Modest,252,252,52,36,148,20,0,0,18,11,0,0,Fake Out,Wild Charge,Low Kick,Drain Punch
Miraidon,Choice Specs,Genderless,Hadron Engine,50,Fairy,Adamant,252,76,140,4,4,36,19,0,31,30,31,0,Electro Drift,Dazzling Gleam,Volt Switch,Draco Meteor
Farigiraf,Electric Seed,Female,Armor Tail,50,Dark,Bold,196,4,156,252,156,252,31,0,31,29,31,0,Psychic,Helping Hand,Trick Room,Foul Play
Ogerpon-Wellspring,Wellspring Mask,Female,Water Absorb,50,Water,Adamant,220,236,4,252,4,44,0,0,31,30,31,0,Spiky Shield,Follow Me,Horn Leech,Ivy Cudgel
Raging Bolt,Assault Vest,Genderless,Protosynthesis,50,Fairy,Careful,252,4,132,252,116,4,0,0,31,16,31,0,Thunderclap,Dragon Pulse,Thunderbolt,Electroweb
Calyrex-Shadow,Focus Sash,Genderless,As One,50,Ghost,Adamant,84,76,4,4,172,172,31,0,31,17,31,0,Astral Barrage,Encore,Psychic,Protect
Brute Bonnet,Covert Cloak,Genderless,Protosynthesis,50,Water,Modest,252,252,52,36,148,20,0,0,18,11,0,0,Sucker Punch,Seed Bomb,Spore,Rage Powder
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Fire,Adamant,252,76,140,4,4,36,19,0,31,30,31,0,Heat Wave,Snarl,Overheat,Dark Pulse
Koraidon,Ability Shield,Genderless,Orichalcum Pulse,50,Fire,Bold,196,4,156,252,156,252,31,0,31,29,31,0,Flare Blitz,Collision Course,Flame Charge,Protect
Weezing-Galar,Safety Goggles,Female,Neutralizing Gas,50,Water,Adamant,220,236,4,252,4,44,0,0,31,30,31,0,Dazzling Gleam,Taunt,Will-O-Wisp,Protect
Brute Bonnet,Covert Cloak,Genderless,Protosynthesis,50,Water,Careful,252,4,132,252,116,4,0,0,31,16,31,0,Seed Bomb,Sucker Punch,Spore,Rage Powder
Lunala,Power Herb,Genderless,Shadow Shield,50,Water,Adamant,84,76,4,4,172,172,31,0,31,17,31,0,Moongeist Beam,Meteor Beam,Wide Guard,Trick Room
Ursaluna,Flame Orb,Male,Guts,50,Fairy,Modest,252,252,52,36,148,20,0,0,18,11,0,0,Headlong Rush,Facade,Earthquake,Protect
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Adamant,252,76,140,4,4,36,19,0,31,30,31,0,Dark Pulse,Heat Wave,Overheat,Snarl
Koraidon,Life Orb,Genderless,Orichalcum Pulse,50,Fire,Bold,196,4,156,252,156,252,31,0,31,29,31,0,Close Combat,Flare Blitz,Flame Charge,Protect
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Stellar,Adamant,220,236,4,252,4,44,0,0,31,30,31,0,Shadow Ball,Moonblast,Icy Wind,Protect
Koraidon,Life Orb,Genderless,Orichalcum Pulse,50,Fire,Careful,252,4,132,252,116,4,0,0,31,16,31,0,Protect,Flame Charge,Close Combat,Flare Blitz
Flutter Mane,Focus Sash,Genderless,Protosynthesis,50,Normal,Adamant,84,76,4,4,172,172,31,0,31,17,31,0,Protect,Icy Wind,Moonblast,Shadow Ball
Iron Hands,Assault Vest,Genderless,Quark Drive,50,Grass,Modest,252,252,52,36,148,20,0,0,18,11,0,0,Low Kick,Wild Charge,Fake Out,Volt Switch
Brute Bonnet,Covert Cloak,Genderless,Protosynthesis,50,Water,Adamant,252,76,140,4,4,36,19,0,31,30,31,0,Seed Bomb,Sucker Punch,Rage Powder,Spore
Chi-Yu,Choice Scarf,Genderless,Beads of Ruin,50,Ghost,Bold,196,4,156,252,156,252,31,0,31,29,31,0,Dark Pulse,Snarl,Overheat,Heat Wave
